arm,task,lang,n_cmds,n_failed_cmds,fail_rate,n_build_cmds,n_build_failures,build_fail_rate,first_green_build_pos,n_static_err_cmds,n_runtime_err_cmds,static_share,max_same_err_loop,n_loop_cmds,early_fail_frac,late_fail_frac,late_static_errs,n_file_changes,n_unique_files,n_re_edits,n_late_re_edits,churn,n_agent_msgs,output_tokens,sub_src_files,sub_loc,sub_all_files
codex-lang-ruby,sharkdp__hyperfine.327d5f4,ruby,26,6,0.2308,0,0,,,0,2,0.0,1,0,0.3333,0.0,0,7,2,6,2,3.0,9,14395,1,592,2
codex-lang-ruby,sharkdp__pastel.b60e899,ruby,22,1,0.0455,0,0,,,0,0,,0,0,0.0,1.0,0,4,2,3,1,1.5,9,16055,1,511,2
codex-lang-ruby,shashwatah__jot.a92aad8,ruby,21,1,0.0476,1,0,0.0,0.9524,0,0,,0,0,1.0,0.0,0,2,2,1,1,0.5,8,11709,1,500,2
codex-lang-ruby,sheepla__pingu.926d475,ruby,20,2,0.1,1,0,0.0,0.9,0,0,,0,0,0.0,0.0,0,2,2,1,1,0.5,8,5611,1,191,2
codex-lang-ruby,sibprogrammer__xq.b89f681,ruby,42,4,0.0952,0,0,,,0,4,0.0,1,0,0.25,0.0,0,7,2,6,2,3.0,11,14587,1,371,2
codex-lang-ruby,sigoden__argc.04a08f1,ruby,30,4,0.1333,1,1,1.0,,1,1,0.5,0,0,0.25,0.25,1,15,2,14,5,7.0,9,15415,1,689,2
codex-lang-ruby,simeg__eureka.df3796c,ruby,36,2,0.0556,0,0,,,0,1,0.0,0,0,0.0,0.5,0,2,2,1,1,0.5,8,10566,1,187,2
codex-lang-ruby,sirwart__ripsecrets.34c9e03,ruby,31,1,0.0323,0,0,,,0,0,,0,0,0.0,0.0,0,6,2,5,2,2.5,9,11814,1,320,2
codex-lang-ruby,sitkevij__hex.61ae69b,ruby,36,10,0.2778,0,0,,,0,0,,0,0,0.0,0.5,0,7,1,6,2,6.0,11,14483,1,272,2
codex-lang-ruby,skeema__skeema.6a76243,ruby,32,1,0.0312,3,1,0.3333,0.6562,0,1,0.0,0,0,0.0,0.0,0,6,2,5,2,2.5,7,10643,1,352,11
codex-lang-ruby,sqlite__sqlite.839433d,ruby,35,8,0.2286,0,0,,,0,3,0.0,0,0,0.25,0.0,0,10,3,9,4,3.0,9,15939,2,700,3
codex-lang-ruby,sstadick__hck.b66c751,ruby,29,4,0.1379,0,0,,,0,1,0.0,0,0,0.25,0.5,0,4,2,2,1,1.0,9,11575,1,356,2
codex-lang-ruby,stacked-git__stgit.430027d,ruby,25,4,0.16,2,1,0.5,0.88,0,2,0.0,1,0,0.0,0.5,0,8,2,7,3,3.5,9,15588,1,804,2
codex-lang-ruby,stathissideris__ditaa.f2286c4,ruby,19,2,0.1053,0,0,,,0,0,,0,0,0.5,0.0,0,2,2,1,1,0.5,7,4295,1,12,3
codex-lang-ruby,stranger6667__jsonschema.d52e881,ruby,24,0,0.0,0,0,,,0,5,0.0,0,0,,,0,2,1,1,0,1.0,10,13618,1,544,2
codex-lang-ruby,svenstaro__genact.16f96e3,ruby,21,2,0.0952,2,1,0.5,0.7143,0,1,0.0,0,0,0.0,0.5,0,3,2,2,1,1.0,9,7979,1,343,2
codex-lang-ruby,svenstaro__miniserve.8449e8b,ruby,21,2,0.0952,3,0,0.0,0.4286,0,1,0.0,0,0,0.0,0.5,0,5,2,3,1,1.5,10,15557,1,883,2
codex-lang-ruby,tarka__xcp.5e5b448,ruby,25,4,0.16,1,0,0.0,0.92,0,0,,0,0,0.0,0.5,0,5,2,4,2,2.0,10,12132,1,563,2
codex-lang-ruby,thezoraiz__ascii-image-converter.d05a757,ruby,17,2,0.1176,0,0,,,0,0,,0,0,0.0,0.5,0,3,2,2,1,1.0,8,11974,1,496,2
codex-lang-ruby,tinycc__tinycc.9b8765d,ruby,30,0,0.0,1,0,0.0,0.5667,0,0,,0,0,,,0,6,2,5,2,2.5,6,11351,1,348,2
codex-lang-ruby,tomarrell__wrapcheck.c058da1,ruby,22,0,0.0,0,0,,,0,1,0.0,0,0,,,0,6,2,5,2,2.5,11,10583,1,394,2
codex-lang-ruby,tomnomnom__gron.88a6234,ruby,35,3,0.0857,0,0,,,0,5,0.0,1,0,0.0,0.0,0,6,2,5,2,2.5,12,10436,1,430,2
codex-lang-ruby,trasta298__keifu.3331426,ruby,36,7,0.1944,4,3,0.75,0.7222,0,3,0.0,0,0,0.1429,0.5714,0,5,2,4,2,2.0,10,11453,1,473,2
codex-lang-ruby,tree-sitter__tree-sitter.5e23cca,ruby,19,3,0.1579,0,0,,,0,1,0.0,0,0,0.3333,0.6667,0,3,2,2,1,1.0,10,11671,1,664,2
codex-lang-ruby,tstack__lnav.ee34494,ruby,27,2,0.0741,2,2,1.0,,0,2,0.0,0,0,0.0,1.0,0,4,2,3,1,1.5,12,9824,1,441,2
codex-lang-ruby,tukaani-project__xz.1007bf0,ruby,23,3,0.1304,0,0,,,0,0,,0,0,0.0,0.0,0,0,0,0,0,,7,10939,1,534,2
codex-lang-ruby,typst__typst.88356d0,ruby,22,2,0.0909,0,0,,,0,1,0.0,0,0,0.0,1.0,0,4,2,3,1,1.5,11,11879,1,834,2
codex-lang-ruby,unhappychoice__gittype.34b72d0,ruby,25,4,0.16,0,0,,,0,1,0.0,1,0,0.25,0.5,0,5,2,4,2,2.0,10,10027,1,453,2
codex-lang-ruby,universal-ctags__ctags.243595e,ruby,51,6,0.1176,7,2,0.2857,0.451,1,1,0.5,0,0,0.0,0.3333,0,12,2,11,4,5.5,9,22525,1,821,2
codex-lang-ruby,wfxr__code-minimap.0ddeea5,ruby,37,4,0.1081,1,0,0.0,0.7297,1,0,1.0,0,0,0.25,0.0,0,5,2,4,2,2.0,9,17830,1,255,2
codex-lang-ruby,wfxr__csview.8ac4de0,ruby,25,2,0.08,0,0,,,0,2,0.0,0,0,0.0,1.0,0,8,2,6,2,3.0,8,12304,1,417,2
codex-lang-ruby,wgunderwood__tex-fmt.3f1aef6,ruby,35,2,0.0571,4,2,0.5,0.7429,1,1,0.5,0,0,0.0,1.0,1,4,2,3,1,1.5,11,13305,1,516,2
codex-lang-ruby,wintermute-cell__ngrrram.8ea13c3,ruby,27,2,0.0741,2,1,0.5,0.8519,0,0,,1,0,0.0,0.5,0,3,2,2,1,1.0,8,7133,1,184,2
codex-lang-ruby,xampprocky__tokei.505d648,ruby,24,4,0.1667,0,0,,,0,4,0.0,0,0,0.0,0.25,0,4,3,2,1,0.6667,13,11671,1,527,2
codex-lang-ruby,xorg62__tty-clock.f2f847c,ruby,23,2,0.087,3,0,0.0,0.5217,0,0,,0,0,1.0,0.0,0,4,2,3,1,1.5,7,8139,1,303,2
codex-lang-ruby,y2z__monolith.8702e66,ruby,28,4,0.1429,0,0,,,0,3,0.0,0,0,0.25,0.0,0,3,2,2,1,1.0,10,11490,1,349,2
codex-lang-ruby,yaa110__nomino.f892499,ruby,46,3,0.0652,5,2,0.4,0.7609,0,1,0.0,0,0,0.0,0.3333,0,4,2,3,1,1.5,9,13434,1,447,2
codex-lang-ruby,yassinebridi__serpl.c48a9d7,ruby,25,5,0.2,4,3,0.75,0.72,0,2,0.0,0,0,0.2,0.4,0,5,3,4,2,1.3333,8,8670,1,298,3
codex-lang-ruby,yoav-lavi__melody.f4af9b4,ruby,35,6,0.1714,2,1,0.5,0.8,2,0,1.0,0,0,0.1667,0.3333,1,3,1,2,1,2.0,11,11956,1,413,2
codex-lang-ruby,ys-l__flamelens.0b4dc33,ruby,49,2,0.0408,3,1,0.3333,0.7347,0,4,0.0,0,0,0.0,0.0,0,4,2,3,1,1.5,9,9242,1,192,2
codex-lang-ruby,zevv__duc.a58fa4e,ruby,30,4,0.1333,4,2,0.5,0.6333,0,3,0.0,0,0,0.25,0.25,0,6,2,5,2,2.5,11,14450,1,603,2
codex-lang-ruby,zk-org__zk.10d93d5,ruby,28,4,0.1429,8,4,0.5,0.7143,3,2,0.6,0,0,0.0,0.0,0,8,2,7,3,3.5,10,14748,0,0,2
codex-lang-rust,abishekvashok__cmatrix.5c082c6,rust,37,1,0.027,0,0,,,0,0,,0,0,0.0,1.0,0,3,3,2,1,0.6667,10,8860,1,393,4
codex-lang-rust,agourlay__zip-password-finder.704700d,rust,45,11,0.2444,5,1,0.2,0.4667,5,0,1.0,1,0,0.2727,0.0909,1,0,0,0,0,,14,21150,1,563,4
codex-lang-rust,ajeetdsouza__zoxide.67ca1bc,rust,35,6,0.1714,1,0,0.0,0.4286,2,0,1.0,1,0,0.3333,0.1667,1,2,1,1,0,1.0,11,15966,1,149,4
codex-lang-rust,alecthomas__chroma.8d04def,rust,28,2,0.0714,0,0,,,1,0,1.0,1,0,0.0,1.0,1,6,3,3,2,1.0,10,13086,1,610,3
codex-lang-rust,alexpovel__srgn.89f943b,rust,37,3,0.0811,7,1,0.1429,0.4054,3,0,1.0,1,0,0.0,0.0,1,9,3,8,3,2.6667,7,22211,1,962,4
codex-lang-rust,altdesktop__i3-style.f93821b,rust,34,3,0.0882,0,0,,,2,0,1.0,1,0,0.0,0.6667,1,4,3,4,2,1.3333,10,17048,1,476,3
codex-lang-rust,ammarabouzor__tui-journal.2b4540d,rust,32,5,0.1562,3,3,1.0,,4,0,1.0,1,0,0.2,0.6,3,8,3,5,2,1.6667,11,13747,1,443,4
codex-lang-rust,anordal__shellharden.6a6ffd4,rust,24,1,0.0417,5,1,0.2,0.5833,0,0,,0,0,0.0,0.0,0,0,0,0,0,,8,15928,1,228,4
codex-lang-rust,antonmedv__fx.86d0d34,rust,44,8,0.1818,2,0,0.0,0.5682,3,0,1.0,1,0,0.25,0.25,1,0,0,0,0,,11,14001,1,422,4
codex-lang-rust,antonmedv__walk.bf802ef,rust,31,2,0.0645,0,0,,,0,0,,1,0,0.0,0.0,0,4,3,3,2,1.0,14,11289,1,434,4
codex-lang-rust,ariga__atlas.6d81150,rust,31,4,0.129,0,0,,,1,0,1.0,1,0,0.25,0.75,1,5,3,4,2,1.3333,14,13485,1,576,4
codex-lang-rust,arq5x__bedtools2.dd57059,rust,36,3,0.0833,6,2,0.3333,0.4167,1,0,1.0,1,0,0.6667,0.0,0,5,3,4,2,1.3333,13,15635,1,295,4
codex-lang-rust,arthursonzogni__json-tui.17a22b6,rust,32,0,0.0,2,0,0.0,0.6562,0,0,,0,0,,,0,2,4,1,1,0.25,9,9044,1,321,5
codex-lang-rust,ast-grep__ast-grep.dde0fe0,rust,19,1,0.0526,0,0,,,0,0,,0,0,0.0,1.0,0,6,3,5,2,1.6667,9,14952,1,805,4
codex-lang-rust,astaxie__bat.17d1080,rust,44,15,0.3409,13,9,0.6923,0.2045,0,0,,0,0,0.5333,0.1333,0,12,4,8,4,2.0,10,16783,1,491,4
codex-lang-rust,astro__deadnix.d590041,rust,20,2,0.1,1,0,0.0,0.55,0,0,,0,0,0.0,0.5,0,3,2,1,1,0.5,10,12312,1,667,4
codex-lang-rust,axodotdev__oranda.27d60c7,rust,27,3,0.1111,0,0,,,1,0,1.0,1,0,0.0,0.3333,0,2,3,1,1,0.3333,9,11188,1,413,4
codex-lang-rust,bellard__quickjs.d7ae12a,rust,26,2,0.0769,6,1,0.1667,0.5,0,0,,0,0,0.0,0.0,0,11,3,8,2,2.6667,10,17137,1,587,4
codex-lang-rust,bensadeh__tailspin.6278437,rust,20,2,0.1,0,0,,,3,0,1.0,1,0,0.0,0.5,1,5,3,5,2,1.6667,9,14020,1,364,4
codex-lang-rust,blacknon__hwatch.edfcb62,rust,50,3,0.06,3,0,0.0,0.7,5,0,1.0,2,1,0.0,0.0,1,0,0,0,0,,10,10599,1,272,4
codex-lang-rust,blake3-team__blake3.15e83a5,rust,46,7,0.1522,0,0,,,3,0,1.0,1,0,0.1429,0.1429,0,9,4,9,4,2.25,13,18479,2,567,5
codex-lang-rust,bootandy__dust.62bf1e1,rust,33,1,0.0303,5,1,0.2,0.5455,1,0,1.0,1,0,0.0,0.0,0,7,3,6,3,2.0,11,16469,1,844,4
codex-lang-rust,boyter__scc.515f91c,rust,22,1,0.0455,0,0,,,0,0,,0,0,0.0,0.0,0,4,3,3,2,1.0,9,16155,1,734,4
codex-lang-rust,brocode__fblog.3b54330,rust,38,4,0.1053,0,0,,,4,0,1.0,1,0,0.0,0.0,0,11,3,11,4,3.6667,10,16765,1,611,4
codex-lang-rust,burntsushi__ripgrep.3b7fd44,rust,23,2,0.087,0,0,,,0,0,,0,0,0.5,0.0,0,7,3,4,2,1.3333,9,13886,1,646,4
codex-lang-rust,burntsushi__xsv.f430466,rust,20,1,0.05,4,1,0.25,0.6,1,0,1.0,1,0,0.0,0.0,0,2,1,1,0,1.0,10,16627,1,129,4
codex-lang-rust,byron__dua-cli.8570c15,rust,39,4,0.1026,4,0,0.0,0.6923,2,0,1.0,1,0,0.75,0.25,0,4,3,3,2,1.0,10,14059,1,459,4
codex-lang-rust,canop__broot.d6c798e,rust,30,1,0.0333,0,0,,,3,0,1.0,1,0,0.0,0.0,1,2,3,1,1,0.3333,7,11518,1,690,4
codex-lang-rust,canop__rhit.ae90bcb,rust,28,4,0.1429,3,2,0.6667,0.6429,3,0,1.0,1,0,0.0,0.25,1,5,3,4,2,1.3333,9,14444,1,583,4
codex-lang-rust,cheat__cheat.b8098dc,rust,18,2,0.1111,0,0,,,0,0,,0,0,0.5,0.5,0,4,3,2,1,0.6667,8,11361,1,695,4
codex-lang-rust,chirlu__sox.42b3557,rust,24,4,0.1667,3,1,0.3333,0.5417,1,0,1.0,1,0,0.25,0.25,0,4,1,3,1,3.0,9,17498,1,850,3
codex-lang-rust,chmln__handlr.90e78ba,rust,41,2,0.0488,2,0,0.0,0.5122,7,0,1.0,2,1,0.0,0.0,1,0,0,0,0,,11,15570,1,392,4
codex-lang-rust,chmln__sd.87d1ba5,rust,33,4,0.1212,0,0,,,7,0,1.0,1,0,0.0,0.75,1,6,3,6,3,2.0,11,12172,1,355,4
codex-lang-rust,clog-tool__clog-cli.7066cba,rust,54,2,0.037,3,2,0.6667,0.5741,3,0,1.0,2,1,0.0,0.0,0,0,0,0,0,,11,22293,1,306,4
codex-lang-rust,cmatsuoka__figlet.202a0a8,rust,34,4,0.1176,6,0,0.0,0.4412,0,0,,0,0,0.5,0.5,0,11,3,9,3,3.0,9,16809,1,563,74
codex-lang-rust,codesnap-rs__codesnap.f81e4f3,rust,26,6,0.2308,0,0,,,1,0,1.0,1,0,0.3333,0.1667,0,3,3,2,1,0.6667,10,12138,1,635,4
codex-lang-rust,cordx56__rustowl.655bc5c,rust,28,4,0.1429,0,0,,,5,0,1.0,1,0,0.0,1.0,3,7,3,7,3,2.3333,10,12073,1,358,4
codex-lang-rust,crowdagger__crowbook.ea214d7,rust,37,5,0.1351,0,0,,,1,0,1.0,1,0,0.0,0.8,0,5,3,4,2,1.3333,10,12861,1,612,4
codex-lang-rust,cslarsen__jp2a.61d205f,rust,31,2,0.0645,0,0,,,1,0,1.0,1,0,0.0,0.0,0,7,5,5,3,1.0,13,13864,3,575,6
codex-lang-rust,cweill__gotests.2a672c5,rust,41,1,0.0244,9,1,0.1111,0.4878,1,0,1.0,1,0,0.0,0.0,0,13,3,12,5,4.0,9,22534,1,772,4
codex-lang-rust,dalance__amber.69a0f52,rust,61,9,0.1475,1,0,0.0,0.6557,6,0,1.0,3,2,0.1111,0.6667,4,5,4,4,2,1.0,11,17799,1,683,5
codex-lang-rust,dandavison__delta.acd758f,rust,24,1,0.0417,1,0,0.0,0.6667,0,0,,0,0,0.0,1.0,0,4,3,3,2,1.0,9,10937,1,615,4
codex-lang-rust,danmar__cppcheck.0a5b103,rust,29,2,0.069,1,0,0.0,0.5172,0,0,,0,0,0.0,0.5,0,0,0,0,0,,9,11254,1,764,4
codex-lang-rust,direnv__direnv.02040c7,rust,26,6,0.2308,7,3,0.4286,0.5,2,0,1.0,1,0,0.0,0.3333,0,3,1,2,1,2.0,9,12368,1,360,4
codex-lang-rust,doxygen__doxygen.966d98e,rust,28,1,0.0357,4,1,0.25,0.4643,3,0,1.0,1,0,0.0,1.0,1,4,3,3,2,1.0,8,13456,1,573,16
codex-lang-rust,drew-alleman__datasurgeon.d257cee,rust,28,3,0.1071,0,0,,,2,0,1.0,1,0,0.0,1.0,2,5,3,5,2,1.6667,10,11972,1,404,4
codex-lang-rust,ducaale__xh.4a6e44f,rust,37,4,0.1081,0,0,,,5,0,1.0,1,0,0.0,0.0,1,8,4,10,4,2.5,11,19890,1,784,5
codex-lang-rust,duckdb__duckdb.bdb65ec,rust,53,6,0.1132,8,2,0.25,0.3962,2,0,1.0,1,0,0.1667,0.3333,2,0,0,0,0,,11,19307,2,297,5
codex-lang-rust,dundee__gdu.ede21d2,rust,47,4,0.0851,0,0,,,0,0,,0,0,0.25,0.25,0,6,3,5,2,1.6667,10,18673,1,560,4
codex-lang-rust,ecumene__rust-sloth.051c559,rust,25,1,0.04,0,0,,,2,0,1.0,2,1,0.0,1.0,1,3,3,3,2,1.0,11,8632,1,410,4
codex-lang-rust,ekzhang__bore.8e059cd,rust,35,6,0.1714,6,1,0.1667,0.5143,5,0,1.0,1,0,0.0,0.6667,2,0,0,0,0,,13,36926,1,325,4
codex-lang-rust,eliukblau__pixterm.1a93fd5,rust,38,5,0.1316,1,0,0.0,0.3684,0,0,,0,0,0.2,0.2,0,3,3,2,1,0.6667,11,13074,1,498,4
codex-lang-rust,elkowar__pipr.fae0b17,rust,49,4,0.0816,0,0,,,0,0,,0,0,0.25,0.5,0,3,3,2,1,0.6667,11,9963,1,326,4
codex-lang-rust,epistates__treemd.825c6dd,rust,29,2,0.069,5,0,0.0,0.4828,2,0,1.0,1,0,0.0,0.0,0,7,3,6,3,2.0,12,17680,1,711,4
codex-lang-rust,eradman__entr.8e2e8b4,rust,34,5,0.1471,2,0,0.0,0.6176,0,0,,0,0,0.4,0.2,0,1,1,0,0,0.0,12,10201,1,383,4
codex-lang-rust,esubaalew__run.0fb9dec,rust,56,1,0.0179,0,0,,,8,0,1.0,2,1,0.0,0.0,3,8,3,5,2,1.6667,13,14410,1,425,4
codex-lang-rust,eudoxia0__hashcards.48aa136,rust,44,5,0.1136,2,0,0.0,0.5455,4,0,1.0,1,0,0.0,0.4,1,0,0,0,0,,14,14762,1,279,4
codex-lang-rust,facebook__zstd.1168da0,rust,33,4,0.1212,0,0,,,0,0,,0,0,0.0,0.0,0,5,4,3,2,0.75,21,21697,2,650,4
codex-lang-rust,facebookresearch__fasttext.1142dc4,rust,17,2,0.1176,0,0,,,0,0,,0,0,0.0,0.0,0,3,3,2,1,0.6667,12,12079,1,877,4
codex-lang-rust,ffmpeg__ffmpeg.360a402,rust,28,0,0.0,0,0,,,0,0,,0,0,,,0,3,3,2,1,0.6667,7,12111,1,334,29
codex-lang-rust,filosottile__age.706dfc1,rust,50,16,0.32,12,11,0.9167,0.66,3,0,1.0,1,0,0.125,0.5625,0,13,3,13,5,4.3333,10,24334,1,530,4
codex-lang-rust,foriequal0__git-trim.07c2f50,rust,23,2,0.087,0,0,,,1,0,1.0,1,0,0.0,0.0,0,4,3,3,2,1.0,8,10582,1,531,4
codex-lang-rust,gabotechs__dep-tree.60a95a2,rust,45,3,0.0667,1,0,0.0,0.3778,1,0,1.0,1,0,0.3333,0.0,0,3,1,2,1,2.0,16,21501,1,570,4
codex-lang-rust,ggreer__the_silver_searcher.a61f178,rust,29,0,0.0,5,0,0.0,0.5517,0,0,,0,0,,,0,6,3,5,2,1.6667,8,16711,1,702,5
codex-lang-rust,git-bahn__git-graph.87b4473,rust,27,0,0.0,0,0,,,1,0,1.0,1,0,,,0,6,3,4,2,1.3333,8,14117,1,807,4
codex-lang-rust,go-critic__go-critic.9aea378,rust,20,1,0.05,0,0,,,0,0,,0,0,0.0,1.0,0,3,3,2,1,0.6667,10,6473,1,270,4
codex-lang-rust,google__brotli.b3dc9cc,rust,42,7,0.1667,5,2,0.4,0.4286,2,0,1.0,2,1,0.0,0.4286,0,0,0,0,0,,22,23863,1,165,4
codex-lang-rust,gromacs__gromacs.665ea4c,rust,27,2,0.0741,0,0,,,0,0,,0,0,0.0,0.0,0,5,3,4,2,1.3333,8,12849,1,471,4
codex-lang-rust,guumaster__hostctl.d6d9699,rust,22,2,0.0909,5,2,0.4,0.6364,1,0,1.0,1,0,0.0,0.5,0,0,0,0,0,,8,13866,1,254,4
codex-lang-rust,hairyhenderson__gomplate.05eb3aa,rust,43,8,0.186,0,0,,,3,0,1.0,1,0,0.0,0.25,0,14,3,12,5,4.0,10,26721,1,1570,4
codex-lang-rust,halitechallenge__halite.822cfb6,rust,48,2,0.0417,6,0,0.0,0.4375,2,0,1.0,1,0,0.0,0.0,1,0,0,0,0,,11,12342,1,302,4
codex-lang-rust,hatoo__oha.8dc6349,rust,25,5,0.2,3,2,0.6667,0.68,3,0,1.0,1,0,0.0,0.2,0,11,3,9,4,3.0,10,18263,1,999,4
codex-lang-rust,hooklift__gowsdl.2a06cec,rust,39,5,0.1282,0,0,,,1,0,1.0,1,0,0.4,0.4,1,5,4,4,2,1.0,10,14022,1,602,5
codex-lang-rust,hpjansson__chafa.dd4d4c1,rust,25,2,0.08,0,0,,,0,0,,0,0,0.0,1.0,0,3,3,2,1,0.6667,8,13300,1,670,4
codex-lang-rust,htop-dev__htop.523600b,rust,23,1,0.0435,0,0,,,1,0,1.0,1,0,0.0,0.0,0,3,3,2,1,0.6667,6,11279,1,584,4
codex-lang-rust,hush-shell__hush.560c33a,rust,29,1,0.0345,4,1,0.25,0.6897,2,0,1.0,1,0,0.0,0.0,0,6,3,5,2,1.6667,12,19660,1,497,4
codex-lang-rust,incu6us__goimports-reviser.81bd549,rust,31,1,0.0323,3,0,0.0,0.3871,0,0,,0,0,0.0,0.0,0,0,0,0,0,,10,11407,1,397,4
codex-lang-rust,ip7z__7zip.839151e,rust,29,5,0.1724,3,1,0.3333,0.7931,1,0,1.0,1,0,0.0,0.4,0,5,3,5,2,1.6667,10,15211,1,565,3
codex-lang-rust,ismaelgv__rnr.fc0733b,rust,39,9,0.2308,0,0,,,4,0,1.0,2,1,0.2222,0.3333,1,11,3,8,3,2.6667,9,17570,1,465,4
codex-lang-rust,isona__dirble.e2dea9f,rust,35,4,0.1143,0,0,,,4,0,1.0,1,0,0.0,0.5,2,6,3,6,3,2.0,8,18398,1,768,4
codex-lang-rust,ivanceras__svgbob.6d00ad9,rust,30,1,0.0333,0,0,,,1,0,1.0,1,0,0.0,1.0,0,5,3,4,2,1.3333,10,12077,1,504,4
codex-lang-rust,jarun__nnn.cb2c535,rust,33,3,0.0909,2,0,0.0,0.5758,1,0,1.0,1,0,0.3333,0.0,0,1,1,0,0,0.0,9,9516,1,225,4
codex-lang-rust,jesseduffield__lazygit.1d0db51,rust,20,2,0.1,1,0,0.0,0.85,0,0,,0,0,0.0,0.0,0,4,3,3,2,1.0,8,7704,1,253,5
codex-lang-rust,jgm__pandoc.5caad90,rust,29,1,0.0345,2,0,0.0,0.5172,0,0,,0,0,0.0,0.0,0,6,3,5,2,1.6667,11,19312,1,878,4
codex-lang-rust,jhspetersson__fselect.c3559ca,rust,30,4,0.1333,2,0,0.0,0.4,3,0,1.0,1,0,0.0,0.25,0,0,0,0,0,,12,17655,1,239,4
codex-lang-rust,johanneskaufmann__html-to-markdown.3006818,rust,42,4,0.0952,7,0,0.0,0.5238,5,0,1.0,1,0,0.0,0.5,0,9,3,8,3,2.6667,10,22896,1,1088,4
codex-lang-rust,johnkerl__miller.8d85b46,rust,40,2,0.05,2,0,0.0,0.575,0,0,,0,0,0.5,0.5,0,2,2,0,0,0.0,8,14682,1,160,4
codex-lang-rust,jonas__tig.8334123,rust,26,1,0.0385,0,0,,,0,0,,0,0,0.0,1.0,0,4,3,3,2,1.0,10,7664,1,226,4
codex-lang-rust,jqlang__jq.b33a763,rust,23,3,0.1304,6,2,0.3333,0.3043,1,0,1.0,1,0,0.0,0.0,0,11,3,11,4,3.6667,26,21823,1,825,4
codex-lang-rust,jrnxf__thokr.09375ef,rust,26,2,0.0769,0,0,,,7,0,1.0,1,0,0.0,0.5,1,3,3,2,1,0.6667,11,9379,1,374,3
codex-lang-rust,junegunn__fzf.b56d614,rust,32,3,0.0938,0,0,,,0,0,,0,0,0.0,0.6667,0,5,3,4,2,1.3333,11,13916,1,679,4
codex-lang-rust,kaushiksrini__parqeye.8072121,rust,29,3,0.1034,0,0,,,2,0,1.0,1,0,0.0,0.0,0,6,3,5,2,1.6667,9,13795,1,564,4
codex-lang-rust,kisielk__errcheck.dacab89,rust,28,4,0.1429,10,4,0.4,0.2143,3,0,1.0,1,0,0.25,0.25,0,1,1,0,0,0.0,14,14154,1,574,4
codex-lang-rust,konradsz__igrep.aa75630,rust,35,1,0.0286,0,0,,,7,0,1.0,1,0,0.0,0.0,1,3,3,2,1,0.6667,8,8945,1,253,6
codex-lang-rust,ksxgithub__parallel-disk-usage.96978ed,rust,29,4,0.1379,3,0,0.0,0.5172,6,0,1.0,1,0,0.0,0.75,3,0,0,0,0,,13,14743,1,214,4
codex-lang-rust,kyoh86__richgo.313114f,rust,32,5,0.1562,5,1,0.2,0.5,2,0,1.0,1,0,0.2,0.0,0,0,0,0,0,,11,11901,1,388,4
codex-lang-rust,kyoheiu__felix.95df390,rust,35,1,0.0286,1,0,0.0,0.4,0,0,,0,0,0.0,0.0,0,4,3,3,2,1.0,10,10965,1,443,4
codex-lang-rust,lfos__calcurse.49180d5,rust,32,1,0.0312,5,1,0.2,0.625,1,0,1.0,1,0,0.0,0.0,0,6,3,4,2,1.3333,8,17591,1,892,3
codex-lang-rust,lh3__seqtk.94e7070,rust,26,1,0.0385,3,1,0.3333,0.8077,1,0,1.0,1,0,0.0,1.0,1,3,3,2,1,0.6667,8,13237,1,510,4
codex-lang-rust,lua__lua.c6b4848,rust,23,2,0.087,5,1,0.2,0.3478,1,0,1.0,1,0,0.0,0.0,0,8,1,7,2,7.0,12,19121,1,747,3
codex-lang-rust,luajit__luajit.a553b3d,rust,40,7,0.175,2,0,0.0,0.125,0,0,,0,0,0.2857,0.0,0,0,0,0,0,,10,19419,1,39,4
codex-lang-rust,lymphatus__caesium-clt.a529b2e,rust,25,3,0.12,0,0,,,4,0,1.0,1,0,0.0,0.3333,2,4,3,4,2,1.3333,11,16638,1,463,4
codex-lang-rust,lz4__lz4.1519f46,rust,28,4,0.1429,0,0,,,2,0,1.0,2,1,0.25,0.25,0,4,3,3,2,1.0,13,14395,1,638,4
codex-lang-rust,madler__pigz.fe4894f,rust,38,3,0.0789,3,0,0.0,0.3947,2,0,1.0,2,1,0.0,0.0,0,2,1,1,0,1.0,9,14412,1,369,4
codex-lang-rust,mfridman__tparse.2416b4b,rust,18,2,0.1111,2,2,1.0,,0,0,,0,0,0.0,0.0,0,0,0,0,0,,12,16485,1,287,4
codex-lang-rust,mgdm__htmlq.6e31bc8,rust,43,4,0.093,1,0,0.0,0.7209,2,0,1.0,1,0,0.25,0.25,2,7,3,6,3,2.0,10,19076,1,974,4
codex-lang-rust,mgechev__revive.201451e,rust,27,3,0.1111,0,0,,,0,0,,0,0,0.3333,0.3333,0,5,3,4,2,1.3333,12,12804,2,1366,5
codex-lang-rust,mibk__dupl.1bf052b,rust,30,5,0.1667,2,0,0.0,0.3333,0,0,,0,0,0.2,0.0,0,0,0,0,0,,14,13426,1,367,4
codex-lang-rust,mikefarah__yq.602586d,rust,25,2,0.08,0,0,,,0,0,,0,0,0.0,0.5,0,5,3,4,2,1.3333,8,15667,1,824,4
codex-lang-rust,miserlou__loop.209927c,rust,33,3,0.0909,0,0,,,4,0,1.0,1,0,0.0,0.6667,2,6,3,5,2,1.6667,11,11346,1,410,4
