arm,task,pct,pct_ran,compile_ok,n_total_tests,n_ran_tests,n_passed_tests,language,wraps_tool,cost_usd,turns,duration_min,n_skills_invoked,skills_invoked
codex-lang-ruby,mibk__dupl.1bf052b,73.7265,73.7265,1,373,373,275,ruby,0,1.984343,59,6.8960,0,
codex-lang-ruby,mikefarah__yq.602586d,21.3000,21.3000,1,2000,2000,426,ruby,0,1.784950,49,5.9600,0,
codex-lang-ruby,miserlou__loop.209927c,70.8451,70.8451,1,710,710,503,ruby,1,1.278023,83,5.3516,0,
codex-lang-ruby,mkj__dropbear.75f699b,35.8407,43.6266,1,678,557,243,ruby,0,1.026137,28,3.5953,0,
codex-lang-ruby,mookid__diffr.2152742,65.1815,65.1815,1,606,606,395,ruby,0,1.044832,51,4.5792,0,
codex-lang-ruby,nachoparker__dutree.44e877d,63.4945,63.4945,1,641,641,407,ruby,0,1.724527,49,4.6124,0,
codex-lang-ruby,naggie__dstask.ff57396,57.3552,57.3552,1,1278,1278,733,ruby,1,1.579136,49,6.0219,0,
codex-lang-ruby,nikoladucak__caps-log.2cf2d1e,33.7568,33.7568,1,551,551,186,ruby,0,1.392111,60,4.9434,0,
codex-lang-ruby,nikolassv__bartib.6b9b5ce,56.7867,56.7867,1,722,722,410,ruby,0,1.440254,44,5.3821,0,
codex-lang-ruby,ninja-build__ninja.cc60300,59.1794,59.1794,1,1438,1438,851,ruby,0,1.390362,48,6.4106,0,
codex-lang-ruby,noborus__ov.b96c2ba,71.0895,71.0895,1,1854,1854,1318,ruby,0,0.973633,41,3.4471,0,
codex-lang-ruby,noborus__trdsql.d8c5ff6,41.6921,41.6921,1,1312,1312,547,ruby,0,1.013468,48,4.5540,0,
codex-lang-ruby,nukesor__pueue.8b9d6fe,11.7555,11.7555,1,638,638,75,ruby,1,1.043106,26,4.1578,0,
codex-lang-ruby,nuta__nsh.bdd0702,87.1116,87.1116,1,1963,1963,1710,ruby,0,1.005746,54,3.7368,0,
codex-lang-ruby,o2sh__onefetch.e5958ce,59.0909,59.0909,1,1166,1166,689,ruby,0,1.209013,45,4.2167,0,
codex-lang-ruby,ogham__dog.721440b,72.0769,72.0769,1,1300,1300,937,ruby,0,1.418331,44,6.4038,0,
codex-lang-ruby,oppiliappan__eva.41ae245,79.1895,79.1895,1,913,913,723,ruby,0,1.299299,44,5.1330,0,
codex-lang-ruby,oppiliappan__statix.e9df54c,47.1166,47.1166,1,815,815,384,ruby,0,0.833780,34,4.3974,0,
codex-lang-ruby,orf__gping.26eb5b9,65.7817,65.7817,1,339,339,223,ruby,0,0.929710,34,3.7515,0,
codex-lang-ruby,osgeo__gdal.0847f12,13.2420,13.2420,1,657,657,87,ruby,0,1.564256,46,6.2326,0,
codex-lang-ruby,osgeo__proj.75d455c,6.0726,6.0726,1,5319,5319,323,ruby,0,1.586713,65,6.5286,0,
codex-lang-ruby,paradigmxyz__solar.5190d0e,38.3215,38.3215,1,1978,1978,758,ruby,0,1.207483,53,4.9235,0,
codex-lang-ruby,parcel-bundler__lightningcss.aa2ed1e,39.2150,39.2150,1,2828,2828,1109,ruby,0,0.990834,41,5.1824,0,
codex-lang-ruby,peco__peco.4e58dad,34.9673,34.9673,1,1224,1224,428,ruby,0,1.016640,54,4.2643,0,
codex-lang-ruby,pemistahl__grex.fa3e8ed,71.8750,71.8750,1,1312,1312,943,ruby,0,1.445701,37,5.5765,0,
codex-lang-ruby,php__php-src.c891263,3.5834,3.5834,1,14288,14288,512,ruby,0,2.149169,78,7.5460,0,
codex-lang-ruby,pier-cli__pier.5e1bde9,71.5318,71.5318,1,692,692,495,ruby,0,1.548503,49,5.4644,0,
codex-lang-ruby,pls-rs__pls.4e1ae50,34.0361,34.0361,1,332,332,113,ruby,0,1.206633,36,4.8757,0,
codex-lang-ruby,psampaz__go-mod-outdated.bb79367,73.3333,73.3333,1,285,285,209,ruby,0,1.029538,34,3.8674,0,
codex-lang-ruby,quinn-rs__quinn.bb359cc,52.2989,52.2989,1,522,522,273,ruby,0,1.206704,47,5.7609,0,
codex-lang-ruby,raviqqe__muffet.a882908,68.2594,68.2594,1,293,293,200,ruby,0,1.099831,46,4.1563,0,
codex-lang-ruby,rbakbashev__elfcat.52f8cc7,60.1064,60.1064,1,564,564,339,ruby,0,1.211279,44,4.9587,0,
codex-lang-ruby,rcoh__angle-grinder.9c2fc88,29.2920,29.2920,1,1130,1130,331,ruby,0,1.984544,65,8.0559,0,
codex-lang-ruby,rhysd__kiro-editor.4157485,67.0588,67.0588,1,595,595,399,ruby,0,1.600481,52,5.1113,0,
codex-lang-ruby,riquito__tuc.16fb471,76.2542,76.2542,1,1196,1196,912,ruby,1,1.862364,65,7.1722,0,
codex-lang-ruby,robertdavidgraham__masscan.b99d433,58.1012,58.1012,1,2549,2549,1481,ruby,0,1.085357,41,4.5365,0,
codex-lang-ruby,rochacbruno__marmite.7d4bc2d,43.7126,43.7126,1,668,668,292,ruby,0,1.895731,65,7.3996,0,
codex-lang-ruby,rs__curlie.5dfcbb1,78.1740,78.1740,1,701,701,548,ruby,0,1.616377,49,4.9782,0,
codex-lang-ruby,rs__jplot.2a54bcc,45.2830,45.2830,1,583,583,264,ruby,0,1.050481,49,3.7764,0,
codex-lang-ruby,rust-embedded__svd2rust.1760b5e,60.4348,60.4348,1,920,920,556,ruby,0,1.060371,32,5.2115,0,
codex-lang-ruby,rust-ethereum__ethabi.b1710ad,69.5085,69.5085,1,997,997,693,ruby,0,1.463538,55,5.0036,0,
codex-lang-ruby,rust-lang__mdbook.37273ba,39.8564,39.8564,1,1114,1114,444,ruby,1,1.719477,60,5.8685,0,
codex-lang-ruby,rvben__rumdl.2d75c4d,20.4395,20.4456,1,3322,3321,679,ruby,1,1.748894,60,6.7594,0,
codex-lang-ruby,samtools__samtools.aa823b5,18.6667,18.6667,1,1425,1425,266,ruby,0,1.307224,45,7.3426,0,
codex-lang-ruby,sayanarijit__xplr.1751065,39.3795,88.2353,1,419,187,165,ruby,0,1.253684,57,5.1209,0,
codex-lang-ruby,sclevine__yj.8016400,59.3220,61.7368,1,767,737,455,ruby,0,1.360725,58,4.7563,0,
codex-lang-ruby,segmentio__chamber.5f93f5f,67.7346,67.7346,1,1748,1748,1184,ruby,0,1.957703,45,6.2379,0,
codex-lang-ruby,sharkdp__bat.f822bd0,16.6458,54.9587,1,799,242,133,ruby,0,0.879858,33,3.8870,0,
codex-lang-ruby,sharkdp__fd.40d8eb3,73.3010,73.4198,1,1236,1234,906,ruby,0,1.862485,45,6.4420,0,
codex-lang-ruby,sharkdp__hexyl.2e26437,68.6534,68.6534,1,906,906,622,ruby,0,2.456149,63,8.2365,0,
codex-lang-ruby,sharkdp__pastel.b60e899,70.9156,70.9156,1,1114,1114,790,ruby,0,1.268675,35,5.8340,0,
codex-lang-ruby,shashwatah__jot.a92aad8,75.1330,75.1330,1,752,752,565,ruby,0,0.924704,31,4.0498,0,
codex-lang-ruby,sheepla__pingu.926d475,84.3342,84.3342,1,383,383,323,ruby,0,0.673209,30,2.8302,0,
codex-lang-ruby,sibprogrammer__xq.b89f681,73.3586,73.3586,1,792,792,581,ruby,0,1.415195,60,5.7975,0,
codex-lang-ruby,sigoden__argc.04a08f1,13.9698,13.9698,1,995,995,139,ruby,1,2.049992,54,6.3763,0,
codex-lang-ruby,simeg__eureka.df3796c,76.4535,76.4535,1,344,344,263,ruby,0,1.287981,46,4.1892,0,
codex-lang-ruby,sirwart__ripsecrets.34c9e03,71.0311,71.0311,1,611,611,434,ruby,1,1.359254,46,5.0114,0,
codex-lang-ruby,sitkevij__hex.61ae69b,53.5844,90.7407,1,823,486,441,ruby,0,1.698676,54,5.8526,0,
codex-lang-ruby,skeema__skeema.6a76243,64.4614,64.4614,1,1708,1708,1101,ruby,1,1.381279,45,4.3621,0,
codex-lang-ruby,sqlite__sqlite.839433d,1.3838,1.3838,1,13514,13514,187,ruby,0,1.651959,54,6.1814,0,
codex-lang-ruby,sstadick__hck.b66c751,87.1345,87.1345,1,855,855,745,ruby,1,1.281231,42,4.9230,0,
codex-lang-ruby,stacked-git__stgit.430027d,38.3893,39.7222,1,1490,1440,572,ruby,0,1.852472,42,7.1101,0,
codex-lang-ruby,stranger6667__jsonschema.d52e881,47.3236,75.5991,1,2933,1836,1388,ruby,0,1.380935,36,5.3288,0,
codex-lang-ruby,svenstaro__genact.16f96e3,17.2414,17.2414,1,232,232,40,ruby,0,0.000000,0,0.0000,0,
codex-lang-ruby,svenstaro__miniserve.8449e8b,70.0658,70.0658,1,304,304,213,ruby,0,1.551117,36,7.7182,0,
codex-lang-ruby,thezoraiz__ascii-image-converter.d05a757,36.5591,36.5591,1,465,465,170,ruby,0,0.896667,28,4.3640,0,
codex-lang-ruby,tomarrell__wrapcheck.c058da1,19.7917,19.7917,1,480,480,95,ruby,0,1.070365,39,4.4903,0,
codex-lang-ruby,tomnomnom__gron.88a6234,71.8750,71.8750,1,224,224,161,ruby,0,1.230941,53,4.5757,0,
codex-lang-ruby,trasta298__keifu.3331426,43.1298,43.1298,1,262,262,113,ruby,0,1.581105,51,6.1253,0,
codex-lang-ruby,tree-sitter__tree-sitter.5e23cca,26.2987,26.2987,1,1232,1232,324,ruby,0,1.093524,32,4.7382,0,
codex-lang-ruby,tstack__lnav.ee34494,8.2828,8.2828,1,990,990,82,ruby,0,0.000000,0,0.0000,0,
codex-lang-ruby,tukaani-project__xz.1007bf0,36.5957,77.0149,1,1410,670,516,ruby,0,0.926709,30,10053.4265,0,
codex-lang-ruby,typst__typst.88356d0,31.6125,31.6125,1,1724,1724,545,ruby,1,1.069470,37,5.0243,0,
codex-lang-ruby,unhappychoice__gittype.34b72d0,46.2888,46.2888,1,741,741,343,ruby,0,1.056347,40,4.3937,0,
codex-lang-ruby,universal-ctags__ctags.243595e,9.6103,9.6103,1,2258,2258,217,ruby,0,2.671948,72,8.4411,0,
codex-lang-ruby,wfxr__code-minimap.0ddeea5,41.8530,41.8530,1,313,313,131,ruby,0,2.355452,51,11.4221,0,
codex-lang-ruby,wfxr__csview.8ac4de0,91.0448,91.0448,1,335,335,305,ruby,0,1.336333,41,4.8977,0,
codex-lang-ruby,wgunderwood__tex-fmt.3f1aef6,63.7363,63.7363,1,455,455,290,ruby,0,1.332399,50,5.3533,0,
codex-lang-ruby,wintermute-cell__ngrrram.8ea13c3,65.6766,65.6766,1,303,303,199,ruby,0,1.087661,38,3.2317,0,
codex-lang-ruby,xampprocky__tokei.505d648,55.4645,55.4645,1,732,732,406,ruby,0,1.233408,41,4.7253,0,
codex-lang-ruby,xorg62__tty-clock.f2f847c,81.1388,81.1388,1,281,281,228,ruby,0,1.076831,34,3.5754,0,
codex-lang-ruby,y2z__monolith.8702e66,43.7588,43.7588,1,713,713,312,ruby,0,1.142945,41,4.6735,0,
codex-lang-ruby,yaa110__nomino.f892499,64.2173,64.2173,1,313,313,201,ruby,0,1.220066,59,5.1529,0,
codex-lang-ruby,yassinebridi__serpl.c48a9d7,47.5336,47.5336,1,446,446,212,ruby,0,1.329139,38,4.2813,0,
codex-lang-ruby,yoav-lavi__melody.f4af9b4,63.3195,63.3195,1,1205,1205,763,ruby,0,1.374948,49,5.0846,0,
codex-lang-ruby,ys-l__flamelens.0b4dc33,45.0893,45.0893,1,224,224,101,ruby,0,1.141308,62,4.2239,0,
codex-lang-ruby,zevv__duc.a58fa4e,56.1785,56.1785,1,874,874,491,ruby,0,1.632389,47,6.4150,0,
codex-lang-ruby,zk-org__zk.10d93d5,20.5776,20.5776,1,1108,1108,228,?,0,1.778619,46,5.8898,0,
codex-lang-c,abishekvashok__cmatrix.5c082c6,96.8504,96.8504,1,508,508,492,c,0,0.716750,38,2.8163,0,
codex-lang-c,agourlay__zip-password-finder.704700d,47.9412,47.9412,1,680,680,326,c,0,1.280428,39,5.5124,0,
codex-lang-c,ajeetdsouza__zoxide.67ca1bc,53.8606,53.8606,1,531,531,286,c,0,1.607173,46,6.3573,0,
codex-lang-c,alexpovel__srgn.89f943b,51.4579,51.4579,1,1852,1852,953,c,0,0.895734,33,3.7622,0,
codex-lang-c,altdesktop__i3-style.f93821b,66.6048,66.6048,1,539,539,359,c,0,1.838254,54,6.4928,0,
codex-lang-c,ammarabouzor__tui-journal.2b4540d,62.8388,62.8388,1,1402,1402,881,c,0,1.023754,42,5.0714,0,
codex-lang-c,anordal__shellharden.6a6ffd4,65.7534,65.7534,1,1095,1095,720,c,0,1.257863,39,4.8499,0,
codex-lang-c,antonmedv__fx.86d0d34,55.9844,55.9844,1,2047,2047,1146,c,0,1.280830,40,5.3004,0,
codex-lang-c,antonmedv__walk.bf802ef,58.9362,58.9362,1,470,470,277,c,0,0.902086,32,3.6956,0,
codex-lang-c,ariga__atlas.6d81150,44.3096,44.3096,1,1318,1318,584,c,1,1.247151,34,5.1151,0,
codex-lang-c,arq5x__bedtools2.dd57059,25.5461,25.5461,1,1053,1053,269,c,0,1.038682,18,5.2639,0,
codex-lang-c,arthursonzogni__json-tui.17a22b6,40.3974,40.3974,1,755,755,305,c,0,0.717685,35,4.4742,0,
codex-lang-c,ast-grep__ast-grep.dde0fe0,8.6168,8.6168,1,882,882,76,c,0,1.240423,41,6.0947,0,
codex-lang-c,astaxie__bat.17d1080,44.9129,44.9129,1,1091,1091,490,c,0,1.296720,33,5.7841,0,
codex-lang-c,astro__deadnix.d590041,67.6080,67.6080,1,602,602,407,c,0,1.062294,30,5.6023,0,
codex-lang-c,axodotdev__oranda.27d60c7,55.4107,55.4107,1,767,767,425,c,1,0.868359,31,4.1376,0,
codex-lang-c,bellard__quickjs.d7ae12a,3.7245,3.7245,1,3034,3034,113,c,0,0.000000,0,0.0000,0,
codex-lang-c,bensadeh__tailspin.6278437,67.6423,67.6423,1,615,615,416,c,0,1.149551,46,4.5082,0,
codex-lang-c,blacknon__hwatch.edfcb62,51.9685,89.9489,1,1016,587,528,c,0,1.054968,42,5.8074,0,
codex-lang-c,blake3-team__blake3.15e83a5,85.9351,85.9351,1,647,647,556,c,0,1.603984,49,5.7381,0,
codex-lang-c,bootandy__dust.62bf1e1,59.7603,59.7603,1,584,584,349,c,0,1.429163,31,5.9404,0,
codex-lang-c,boyter__scc.515f91c,22.8448,22.8448,1,464,464,106,c,0,0.000000,0,0.0000,0,
codex-lang-c,brocode__fblog.3b54330,62.6789,62.6789,1,978,978,613,c,0,0.921787,36,4.5659,0,
codex-lang-c,burntsushi__ripgrep.3b7fd44,54.2126,54.2126,1,1994,1994,1081,c,0,1.290724,30,6.3886,0,
codex-lang-c,burntsushi__xsv.f430466,42.6396,75.7895,1,1182,665,504,c,0,1.215239,25,5.4551,0,
codex-lang-c,byron__dua-cli.8570c15,71.9323,71.9323,1,709,709,510,c,0,0.943627,31,4.4472,0,
codex-lang-c,canop__broot.d6c798e,55.1020,55.1020,1,539,539,297,c,0,1.258837,43,4.4950,0,
codex-lang-c,canop__rhit.ae90bcb,56.0588,56.0588,1,817,817,458,c,0,0.000000,0,0.0000,0,
codex-lang-c,cheat__cheat.b8098dc,45.1178,45.1178,1,297,297,134,c,0,1.068265,23,4.4819,0,
codex-lang-c,chirlu__sox.42b3557,28.4526,28.4526,1,1202,1202,342,c,0,1.423541,44,5.8944,0,
codex-lang-c,chmln__handlr.90e78ba,71.1911,71.1911,1,722,722,514,c,0,1.446968,47,6.2011,0,
codex-lang-c,chmln__sd.87d1ba5,76.6667,76.6667,1,810,810,621,c,0,0.991400,37,5.0076,0,
codex-lang-c,clog-tool__clog-cli.7066cba,38.6087,38.6087,1,575,575,222,c,0,1.349003,46,4.8136,0,
codex-lang-c,cmatsuoka__figlet.202a0a8,57.2248,57.2248,1,872,872,499,c,0,1.542289,52,6.3096,0,
codex-lang-c,codesnap-rs__codesnap.f81e4f3,52.8897,52.8897,1,571,571,302,c,0,0.000000,0,0.0000,0,
codex-lang-c,cordx56__rustowl.655bc5c,57.8947,57.8947,1,589,589,341,c,0,0.902774,33,3.8082,0,
codex-lang-c,crowdagger__crowbook.ea214d7,39.0335,39.0335,1,807,807,315,c,0,1.023413,42,4.6833,0,
codex-lang-c,cslarsen__jp2a.61d205f,43.7401,46.9388,1,631,588,276,c,1,1.923696,64,7.6888,0,
codex-lang-c,cweill__gotests.2a672c5,21.5589,21.5589,1,603,603,130,c,0,1.807136,46,6.5681,0,
codex-lang-c,dalance__amber.69a0f52,68.8496,68.8496,1,565,565,389,c,0,1.489245,59,6.5726,0,
codex-lang-c,dandavison__delta.acd758f,24.1053,24.1053,1,950,950,229,c,0,1.051213,41,4.1875,0,
codex-lang-c,danmar__cppcheck.0a5b103,15.9454,15.9454,1,2126,2126,339,c,0,0.986704,37,4.6799,0,
codex-lang-c,direnv__direnv.02040c7,50.4122,50.4122,1,849,849,428,c,1,1.292580,39,5.3087,0,
codex-lang-c,doxygen__doxygen.966d98e,31.4410,31.4410,1,229,229,72,c,0,1.867450,53,5.6255,0,
codex-lang-c,drew-alleman__datasurgeon.d257cee,47.4104,47.4104,1,502,502,238,c,0,1.065198,33,4.3841,0,
codex-lang-c,ducaale__xh.4a6e44f,32.6217,32.6217,1,1171,1171,382,c,0,1.508514,42,6.4066,0,
codex-lang-c,duckdb__duckdb.bdb65ec,5.8584,5.8584,1,5650,5650,331,c,0,1.773400,45,8.8496,0,
codex-lang-c,dundee__gdu.ede21d2,60.0345,60.0345,1,1161,1161,697,c,0,1.187670,44,5.8322,0,
codex-lang-c,ecumene__rust-sloth.051c559,51.5789,51.5789,1,380,380,196,c,0,1.376833,35,6.0982,0,
codex-lang-c,ekzhang__bore.8e059cd,46.1929,62.5430,1,394,291,182,c,0,1.032202,34,4.5546,0,
codex-lang-c,elkowar__pipr.fae0b17,50.8571,50.8571,1,525,525,267,c,0,1.183973,50,5.4732,0,
codex-lang-c,epistates__treemd.825c6dd,34.0982,34.0982,1,1569,1569,535,c,0,0.884065,27,4.6280,0,
codex-lang-c,eradman__entr.8e2e8b4,61.0922,61.0922,1,586,586,358,c,0,0.943724,47,3.8654,0,
codex-lang-c,esubaalew__run.0fb9dec,42.0792,42.0792,1,1212,1212,510,c,0,0.780480,32,3.3253,0,
codex-lang-c,eudoxia0__hashcards.48aa136,69.6762,70.6468,1,1019,1005,710,c,0,1.386248,40,5.6817,0,
codex-lang-c,facebook__zstd.1168da0,42.3454,66.5895,1,2038,1296,863,c,0,1.391009,47,15319.0535,0,
codex-lang-c,facebookresearch__fasttext.1142dc4,40.0641,40.0641,1,312,312,125,c,0,0.864789,27,4.2333,0,
codex-lang-c,ffmpeg__ffmpeg.360a402,5.6721,5.6721,1,3050,3050,173,c,0,0.651759,25,2.9755,0,
codex-lang-c,filosottile__age.706dfc1,0.0000,0.0000,1,676,0,0,c,0,1.701934,31,6.0410,0,
codex-lang-c,foriequal0__git-trim.07c2f50,46.9548,46.9548,1,509,509,239,c,0,1.227056,37,5.6639,0,
codex-lang-c,gabotechs__dep-tree.60a95a2,58.9595,58.9595,1,865,865,510,c,1,0.000000,0,0.0000,0,
codex-lang-c,git-bahn__git-graph.87b4473,67.0775,67.0775,1,568,568,381,c,0,0.833602,36,3.8028,0,
codex-lang-c,go-critic__go-critic.9aea378,27.3834,27.3834,1,493,493,135,c,0,1.106637,38,4.8088,0,
codex-lang-c,google__brotli.b3dc9cc,36.7347,36.7347,1,441,441,162,c,0,1.947292,68,14840.6829,0,
codex-lang-c,gromacs__gromacs.665ea4c,1.5261,1.5261,1,1245,1245,19,c,0,1.077254,47,4.9181,0,
codex-lang-c,guumaster__hostctl.d6d9699,58.2303,58.2303,1,1051,1051,612,c,0,1.038715,33,5.0788,0,
codex-lang-c,hairyhenderson__gomplate.05eb3aa,33.0485,33.0485,1,2926,2926,967,c,0,2.254067,45,7.6123,0,
codex-lang-c,halitechallenge__halite.822cfb6,46.1818,46.1818,1,275,275,127,c,0,1.007051,36,4.4699,0,
codex-lang-c,hatoo__oha.8dc6349,46.8298,47.3566,1,899,889,421,c,1,1.285697,34,5.9281,0,
codex-lang-c,hooklift__gowsdl.2a06cec,66.4962,66.4962,1,391,391,260,c,0,0.000000,0,0.0000,0,
codex-lang-c,hpjansson__chafa.dd4d4c1,13.9306,13.9306,1,1931,1931,269,c,0,1.220671,44,14824.7194,0,
codex-lang-c,htop-dev__htop.523600b,90.6205,90.6205,1,693,693,628,c,0,1.026724,31,3.9224,0,
codex-lang-c,hush-shell__hush.560c33a,8.3264,8.3264,1,1201,1201,100,c,0,1.487057,41,5.2206,0,
codex-lang-c,incu6us__goimports-reviser.81bd549,61.7934,61.7934,1,513,513,317,c,0,1.281502,36,6.1760,0,
codex-lang-c,ip7z__7zip.839151e,27.4209,27.4209,1,1043,1043,286,c,0,1.084548,38,5.2070,0,
codex-lang-c,ismaelgv__rnr.fc0733b,67.7892,67.7892,1,683,683,463,c,0,0.875920,23,4.3031,0,
codex-lang-c,isona__dirble.e2dea9f,61.4206,61.4206,1,718,718,441,c,0,1.656264,46,6.5186,0,
codex-lang-c,ivanceras__svgbob.6d00ad9,33.6864,33.6864,1,472,472,159,c,0,1.357024,50,5.2627,0,
codex-lang-c,jarun__nnn.cb2c535,64.5702,68.2927,1,477,451,308,c,0,1.201623,37,4.3002,0,
codex-lang-c,jesseduffield__lazygit.1d0db51,20.3509,65.6604,1,855,265,174,c,1,0.769172,30,3.2312,0,
codex-lang-c,jgm__pandoc.5caad90,7.5172,7.5172,1,5228,5228,393,c,0,1.123649,37,5.5690,0,
codex-lang-c,jhspetersson__fselect.c3559ca,40.6100,40.6100,1,3115,3115,1265,c,0,1.764580,41,7.2473,0,
codex-lang-c,johanneskaufmann__html-to-markdown.3006818,70.9605,70.9605,1,885,885,628,c,0,1.422688,42,6.6847,0,
codex-lang-c,johnkerl__miller.8d85b46,15.8434,15.8434,1,14637,14637,2319,c,0,1.160084,37,5.1959,0,
codex-lang-c,jonas__tig.8334123,83.1652,83.1652,1,1586,1586,1319,c,0,1.106127,42,6.0864,0,
codex-lang-c,jqlang__jq.b33a763,28.9855,28.9855,1,6072,6072,1760,c,0,1.735744,38,14257.8945,0,
codex-lang-c,jrnxf__thokr.09375ef,72.5843,72.5843,1,445,445,323,c,0,1.222131,35,6.4577,0,
codex-lang-c,junegunn__fzf.b56d614,71.6900,71.6900,1,1858,1858,1332,c,0,1.376006,43,6.4555,0,
codex-lang-c,kaushiksrini__parqeye.8072121,53.0271,53.0271,1,479,479,254,c,0,1.088209,41,4.2918,0,
codex-lang-c,kisielk__errcheck.dacab89,30.2053,30.2053,1,341,341,103,c,0,0.862356,27,4.1203,0,
codex-lang-c,konradsz__igrep.aa75630,69.6104,69.6104,1,385,385,268,c,0,0.882604,31,4.0493,0,
codex-lang-c,ksxgithub__parallel-disk-usage.96978ed,64.2185,64.2185,1,531,531,341,c,0,1.037115,36,5.1889,0,
codex-lang-c,kyoh86__richgo.313114f,50.3663,50.3663,1,546,546,275,c,0,0.718164,37,2.8524,0,
codex-lang-c,kyoheiu__felix.95df390,49.0040,84.2466,1,502,292,246,c,0,1.064021,53,5.2283,0,
codex-lang-c,lfos__calcurse.49180d5,41.7417,41.7417,1,666,666,278,c,0,2.122440,50,8.5526,0,
codex-lang-c,lh3__seqtk.94e7070,42.6573,42.6573,1,429,429,183,c,0,1.162358,34,5.6749,0,
codex-lang-c,lua__lua.c6b4848,22.4963,22.4963,1,1338,1338,301,c,0,1.948151,60,7.2252,0,
codex-lang-c,luajit__luajit.a553b3d,22.3458,22.3458,1,2967,2967,663,c,0,1.599811,40,7.7014,0,
codex-lang-c,lymphatus__caesium-clt.a529b2e,57.7391,57.7391,1,575,575,332,c,0,1.191271,37,6.0233,0,
codex-lang-c,lz4__lz4.1519f46,70.9225,70.9225,1,1496,1496,1061,c,0,0.798209,32,13399.0920,0,
codex-lang-c,madler__pigz.fe4894f,77.4970,77.4970,1,831,831,644,c,0,1.075813,36,4.8072,0,
codex-lang-c,mfridman__tparse.2416b4b,65.8824,65.8824,1,425,425,280,c,0,0.787276,26,4.2242,0,
codex-lang-c,mgdm__htmlq.6e31bc8,88.5911,88.5911,1,1455,1455,1289,c,0,1.428984,41,6.1916,0,
codex-lang-c,mgechev__revive.201451e,9.4911,9.4911,1,727,727,69,c,0,1.115622,28,5.1303,0,
codex-lang-c,mibk__dupl.1bf052b,64.3432,64.3432,1,373,373,240,c,0,0.824043,24,3.8557,0,
codex-lang-c,mikefarah__yq.602586d,13.5000,13.5000,1,2000,2000,270,c,0,1.535554,36,15.0029,0,
codex-lang-c,miserlou__loop.209927c,73.6620,73.6620,1,710,710,523,c,1,1.299147,53,5.2139,0,
codex-lang-c,mkj__dropbear.75f699b,34.2183,34.2183,1,678,678,232,c,0,0.990942,42,3.4948,0,
codex-lang-c,mookid__diffr.2152742,65.6766,65.6766,1,606,606,398,c,0,0.958088,42,4.4800,0,
codex-lang-c,nachoparker__dutree.44e877d,71.2949,71.2949,1,641,641,457,c,0,1.085996,33,6.0431,0,
codex-lang-c,naggie__dstask.ff57396,47.4178,47.4178,1,1278,1278,606,c,1,0.941956,31,8.4078,0,
codex-lang-c,nikoladucak__caps-log.2cf2d1e,41.9238,41.9238,1,551,551,231,c,0,1.528625,47,4.3667,0,
codex-lang-c,nikolassv__bartib.6b9b5ce,52.4931,52.4931,1,722,722,379,c,1,1.324439,40,5.8121,0,
codex-lang-c,ninja-build__ninja.cc60300,51.4604,51.4604,1,1438,1438,740,c,0,1.200411,42,5.1471,0,
codex-lang-c,noborus__ov.b96c2ba,68.1769,68.1769,1,1854,1854,1264,c,0,0.902586,41,3.6235,0,
codex-lang-c,noborus__trdsql.d8c5ff6,52.0579,52.0579,1,1312,1312,683,c,0,2.520189,78,10.5589,0,
codex-lang-c,nukesor__pueue.8b9d6fe,13.3229,13.3229,1,638,638,85,c,1,0.899330,31,6.6269,0,
codex-lang-c,nuta__nsh.bdd0702,79.3174,79.3174,1,1963,1963,1557,c,0,1.584815,67,6.7583,0,
codex-lang-c,o2sh__onefetch.e5958ce,50.7719,50.7719,1,1166,1166,592,c,0,1.459570,39,7.4853,0,
codex-lang-c,ogham__dog.721440b,62.6923,62.6923,1,1300,1300,815,c,0,1.423594,35,5.6514,0,
codex-lang-c,oppiliappan__eva.41ae245,67.1413,67.1413,1,913,913,613,c,0,1.212736,29,6.0890,0,
codex-lang-c,oppiliappan__statix.e9df54c,37.4233,37.4233,1,815,815,305,c,0,1.040089,29,4.6996,0,
codex-lang-c,orf__gping.26eb5b9,64.6018,64.6018,1,339,339,219,c,0,1.040788,38,4.3675,0,
codex-lang-c,osgeo__gdal.0847f12,10.8067,10.8067,1,657,657,71,c,0,1.200821,41,5.3974,0,
codex-lang-c,osgeo__proj.75d455c,3.3277,3.3277,1,5319,5319,177,c,0,1.094938,63,5.0714,0,
codex-lang-c,paradigmxyz__solar.5190d0e,33.1648,33.1648,1,1978,1978,656,c,0,1.811789,59,6.7388,0,
codex-lang-c,parcel-bundler__lightningcss.aa2ed1e,38.0127,38.0127,1,2828,2828,1075,c,0,1.057175,41,5.2193,0,
codex-lang-c,peco__peco.4e58dad,70.2614,70.2614,1,1224,1224,860,c,0,1.128962,40,5.6225,0,
codex-lang-c,pemistahl__grex.fa3e8ed,49.0854,67.0833,1,1312,960,644,c,0,1.463805,25,5.9175,0,
codex-lang-c,php__php-src.c891263,3.1565,3.1565,1,14288,14288,451,c,0,2.266972,54,8.7970,0,
codex-lang-c,pier-cli__pier.5e1bde9,62.5723,62.5723,1,692,692,433,c,0,1.141980,33,4.7117,0,
codex-lang-c,pls-rs__pls.4e1ae50,30.1205,30.1205,1,332,332,100,c,0,1.147637,30,4.5343,0,
codex-lang-c,psampaz__go-mod-outdated.bb79367,55.7895,55.7895,1,285,285,159,c,0,0.758587,29,3.1333,0,
