arm,task,pct,pct_ran,compile_ok,n_total_tests,n_ran_tests,n_passed_tests,language,wraps_tool,cost_usd,turns,duration_min,n_skills_invoked,skills_invoked
codex-lang-ruby,noborus__ov.b96c2ba,71.0895,71.0895,1,1854,1854,1318,ruby,0,0.973633,41,3.4471,0,
codex-lang-ruby,noborus__trdsql.d8c5ff6,41.6921,41.6921,1,1312,1312,547,ruby,0,1.013468,48,4.5540,0,
codex-lang-ruby,nukesor__pueue.8b9d6fe,11.7555,11.7555,1,638,638,75,ruby,1,1.043106,26,4.1578,0,
codex-lang-ruby,nuta__nsh.bdd0702,87.1116,87.1116,1,1963,1963,1710,ruby,0,1.005746,54,3.7368,0,
codex-lang-ruby,o2sh__onefetch.e5958ce,59.0909,59.0909,1,1166,1166,689,ruby,0,1.209013,45,4.2167,0,
codex-lang-ruby,ogham__dog.721440b,72.0769,72.0769,1,1300,1300,937,ruby,0,1.418331,44,6.4038,0,
codex-lang-ruby,oppiliappan__eva.41ae245,79.1895,79.1895,1,913,913,723,ruby,0,1.299299,44,5.1330,0,
codex-lang-ruby,oppiliappan__statix.e9df54c,47.1166,47.1166,1,815,815,384,ruby,0,0.833780,34,4.3974,0,
codex-lang-ruby,orf__gping.26eb5b9,65.7817,65.7817,1,339,339,223,ruby,0,0.929710,34,3.7515,0,
codex-lang-ruby,osgeo__gdal.0847f12,13.2420,13.2420,1,657,657,87,ruby,0,1.564256,46,6.2326,0,
codex-lang-ruby,osgeo__proj.75d455c,6.0726,6.0726,1,5319,5319,323,ruby,0,1.586713,65,6.5286,0,
codex-lang-ruby,paradigmxyz__solar.5190d0e,38.3215,38.3215,1,1978,1978,758,ruby,0,1.207483,53,4.9235,0,
codex-lang-ruby,parcel-bundler__lightningcss.aa2ed1e,39.2150,39.2150,1,2828,2828,1109,ruby,0,0.990834,41,5.1824,0,
codex-lang-ruby,peco__peco.4e58dad,34.9673,34.9673,1,1224,1224,428,ruby,0,1.016640,54,4.2643,0,
codex-lang-ruby,pemistahl__grex.fa3e8ed,71.8750,71.8750,1,1312,1312,943,ruby,0,1.445701,37,5.5765,0,
codex-lang-ruby,php__php-src.c891263,3.5834,3.5834,1,14288,14288,512,ruby,0,2.149169,78,7.5460,0,
codex-lang-ruby,pier-cli__pier.5e1bde9,71.5318,71.5318,1,692,692,495,ruby,0,1.548503,49,5.4644,0,
codex-lang-ruby,pls-rs__pls.4e1ae50,34.0361,34.0361,1,332,332,113,ruby,0,1.206633,36,4.8757,0,
codex-lang-ruby,psampaz__go-mod-outdated.bb79367,73.3333,73.3333,1,285,285,209,ruby,0,1.029538,34,3.8674,0,
codex-lang-ruby,quinn-rs__quinn.bb359cc,52.2989,52.2989,1,522,522,273,ruby,0,1.206704,47,5.7609,0,
codex-lang-ruby,raviqqe__muffet.a882908,68.2594,68.2594,1,293,293,200,ruby,0,1.099831,46,4.1563,0,
codex-lang-ruby,rbakbashev__elfcat.52f8cc7,60.1064,60.1064,1,564,564,339,ruby,0,1.211279,44,4.9587,0,
codex-lang-ruby,rcoh__angle-grinder.9c2fc88,29.2920,29.2920,1,1130,1130,331,ruby,0,1.984544,65,8.0559,0,
codex-lang-ruby,rhysd__kiro-editor.4157485,67.0588,67.0588,1,595,595,399,ruby,0,1.600481,52,5.1113,0,
codex-lang-ruby,riquito__tuc.16fb471,76.2542,76.2542,1,1196,1196,912,ruby,1,1.862364,65,7.1722,0,
codex-lang-ruby,robertdavidgraham__masscan.b99d433,58.1012,58.1012,1,2549,2549,1481,ruby,0,1.085357,41,4.5365,0,
codex-lang-ruby,rochacbruno__marmite.7d4bc2d,43.7126,43.7126,1,668,668,292,ruby,0,1.895731,65,7.3996,0,
codex-lang-ruby,rs__curlie.5dfcbb1,78.1740,78.1740,1,701,701,548,ruby,0,1.616377,49,4.9782,0,
codex-lang-ruby,rs__jplot.2a54bcc,45.2830,45.2830,1,583,583,264,ruby,0,1.050481,49,3.7764,0,
codex-lang-ruby,rust-embedded__svd2rust.1760b5e,60.4348,60.4348,1,920,920,556,ruby,0,1.060371,32,5.2115,0,
codex-lang-ruby,rust-ethereum__ethabi.b1710ad,69.5085,69.5085,1,997,997,693,ruby,0,1.463538,55,5.0036,0,
codex-lang-ruby,rust-lang__mdbook.37273ba,39.8564,39.8564,1,1114,1114,444,ruby,1,1.719477,60,5.8685,0,
codex-lang-ruby,rvben__rumdl.2d75c4d,20.4395,20.4456,1,3322,3321,679,ruby,1,1.748894,60,6.7594,0,
codex-lang-ruby,samtools__samtools.aa823b5,18.6667,18.6667,1,1425,1425,266,ruby,0,1.307224,45,7.3426,0,
codex-lang-ruby,sayanarijit__xplr.1751065,39.3795,88.2353,1,419,187,165,ruby,0,1.253684,57,5.1209,0,
codex-lang-ruby,sclevine__yj.8016400,59.3220,61.7368,1,767,737,455,ruby,0,1.360725,58,4.7563,0,
codex-lang-ruby,segmentio__chamber.5f93f5f,67.7346,67.7346,1,1748,1748,1184,ruby,0,1.957703,45,6.2379,0,
codex-lang-ruby,sharkdp__bat.f822bd0,16.6458,54.9587,1,799,242,133,ruby,0,0.879858,33,3.8870,0,
codex-lang-ruby,sharkdp__fd.40d8eb3,73.3010,73.4198,1,1236,1234,906,ruby,0,1.862485,45,6.4420,0,
codex-lang-ruby,sharkdp__hexyl.2e26437,68.6534,68.6534,1,906,906,622,ruby,0,2.456149,63,8.2365,0,
codex-lang-ruby,sharkdp__pastel.b60e899,70.9156,70.9156,1,1114,1114,790,ruby,0,1.268675,35,5.8340,0,
codex-lang-ruby,shashwatah__jot.a92aad8,75.1330,75.1330,1,752,752,565,ruby,0,0.924704,31,4.0498,0,
codex-lang-ruby,sheepla__pingu.926d475,84.3342,84.3342,1,383,383,323,ruby,0,0.673209,30,2.8302,0,
codex-lang-ruby,sibprogrammer__xq.b89f681,73.3586,73.3586,1,792,792,581,ruby,0,1.415195,60,5.7975,0,
codex-lang-ruby,sigoden__argc.04a08f1,13.9698,13.9698,1,995,995,139,ruby,1,2.049992,54,6.3763,0,
codex-lang-ruby,simeg__eureka.df3796c,76.4535,76.4535,1,344,344,263,ruby,0,1.287981,46,4.1892,0,
codex-lang-ruby,sirwart__ripsecrets.34c9e03,71.0311,71.0311,1,611,611,434,ruby,1,1.359254,46,5.0114,0,
codex-lang-ruby,sitkevij__hex.61ae69b,53.5844,90.7407,1,823,486,441,ruby,0,1.698676,54,5.8526,0,
codex-lang-ruby,skeema__skeema.6a76243,64.4614,64.4614,1,1708,1708,1101,ruby,1,1.381279,45,4.3621,0,
codex-lang-ruby,sqlite__sqlite.839433d,1.3838,1.3838,1,13514,13514,187,ruby,0,1.651959,54,6.1814,0,
codex-lang-ruby,sstadick__hck.b66c751,87.1345,87.1345,1,855,855,745,ruby,1,1.281231,42,4.9230,0,
codex-lang-ruby,stacked-git__stgit.430027d,38.3893,39.7222,1,1490,1440,572,ruby,0,1.852472,42,7.1101,0,
codex-lang-ruby,stranger6667__jsonschema.d52e881,47.3236,75.5991,1,2933,1836,1388,ruby,0,1.380935,36,5.3288,0,
codex-lang-ruby,svenstaro__genact.16f96e3,17.2414,17.2414,1,232,232,40,ruby,0,0.000000,0,0.0000,0,
codex-lang-ruby,svenstaro__miniserve.8449e8b,70.0658,70.0658,1,304,304,213,ruby,0,1.551117,36,7.7182,0,
codex-lang-ruby,thezoraiz__ascii-image-converter.d05a757,36.5591,36.5591,1,465,465,170,ruby,0,0.896667,28,4.3640,0,
codex-lang-ruby,tomarrell__wrapcheck.c058da1,19.7917,19.7917,1,480,480,95,ruby,0,1.070365,39,4.4903,0,
codex-lang-ruby,tomnomnom__gron.88a6234,71.8750,71.8750,1,224,224,161,ruby,0,1.230941,53,4.5757,0,
codex-lang-ruby,trasta298__keifu.3331426,43.1298,43.1298,1,262,262,113,ruby,0,1.581105,51,6.1253,0,
codex-lang-ruby,tree-sitter__tree-sitter.5e23cca,26.2987,26.2987,1,1232,1232,324,ruby,0,1.093524,32,4.7382,0,
codex-lang-ruby,tstack__lnav.ee34494,8.2828,8.2828,1,990,990,82,ruby,0,0.000000,0,0.0000,0,
codex-lang-ruby,tukaani-project__xz.1007bf0,36.5957,77.0149,1,1410,670,516,ruby,0,0.926709,30,10053.4265,0,
codex-lang-ruby,typst__typst.88356d0,31.6125,31.6125,1,1724,1724,545,ruby,1,1.069470,37,5.0243,0,
codex-lang-ruby,unhappychoice__gittype.34b72d0,46.2888,46.2888,1,741,741,343,ruby,0,1.056347,40,4.3937,0,
codex-lang-ruby,universal-ctags__ctags.243595e,9.6103,9.6103,1,2258,2258,217,ruby,0,2.671948,72,8.4411,0,
codex-lang-ruby,wfxr__code-minimap.0ddeea5,41.8530,41.8530,1,313,313,131,ruby,0,2.355452,51,11.4221,0,
codex-lang-ruby,wfxr__csview.8ac4de0,91.0448,91.0448,1,335,335,305,ruby,0,1.336333,41,4.8977,0,
codex-lang-ruby,wgunderwood__tex-fmt.3f1aef6,63.7363,63.7363,1,455,455,290,ruby,0,1.332399,50,5.3533,0,
codex-lang-ruby,wintermute-cell__ngrrram.8ea13c3,65.6766,65.6766,1,303,303,199,ruby,0,1.087661,38,3.2317,0,
codex-lang-ruby,xampprocky__tokei.505d648,55.4645,55.4645,1,732,732,406,ruby,0,1.233408,41,4.7253,0,
codex-lang-ruby,xorg62__tty-clock.f2f847c,81.1388,81.1388,1,281,281,228,ruby,0,1.076831,34,3.5754,0,
codex-lang-ruby,y2z__monolith.8702e66,43.7588,43.7588,1,713,713,312,ruby,0,1.142945,41,4.6735,0,
codex-lang-ruby,yaa110__nomino.f892499,64.2173,64.2173,1,313,313,201,ruby,0,1.220066,59,5.1529,0,
codex-lang-ruby,yassinebridi__serpl.c48a9d7,47.5336,47.5336,1,446,446,212,ruby,0,1.329139,38,4.2813,0,
codex-lang-ruby,yoav-lavi__melody.f4af9b4,63.3195,63.3195,1,1205,1205,763,ruby,0,1.374948,49,5.0846,0,
codex-lang-ruby,ys-l__flamelens.0b4dc33,45.0893,45.0893,1,224,224,101,ruby,0,1.141308,62,4.2239,0,
codex-lang-ruby,zevv__duc.a58fa4e,56.1785,56.1785,1,874,874,491,ruby,0,1.632389,47,6.4150,0,
codex-lang-ruby,zk-org__zk.10d93d5,20.5776,20.5776,1,1108,1108,228,?,0,1.778619,46,5.8898,0,
codex-lang-rust,abishekvashok__cmatrix.5c082c6,94.0828,94.0828,1,507,507,477,rust,0,0.000000,0,0.0000,0,
codex-lang-rust,agourlay__zip-password-finder.704700d,86.4706,86.4706,1,680,680,588,rust,0,2.115962,59,9.8142,0,
codex-lang-rust,ajeetdsouza__zoxide.67ca1bc,49.9058,49.9058,1,531,531,265,rust,1,1.776414,48,6.7792,0,
codex-lang-rust,alexpovel__srgn.89f943b,68.8445,68.8445,1,1852,1852,1275,rust,0,2.508756,53,9.4356,0,
codex-lang-rust,altdesktop__i3-style.f93821b,78.4787,78.4787,1,539,539,423,rust,1,1.734027,48,6.7831,0,
codex-lang-rust,ammarabouzor__tui-journal.2b4540d,62.9101,62.9101,1,1402,1402,882,rust,0,2.083357,61,6.2620,0,
codex-lang-rust,anordal__shellharden.6a6ffd4,76.1644,76.1644,1,1095,1095,834,rust,0,1.295288,32,5.9652,0,
codex-lang-rust,antonmedv__fx.86d0d34,57.0103,57.0103,1,2047,2047,1167,rust,0,1.841589,55,6.8557,0,
codex-lang-rust,antonmedv__walk.bf802ef,69.3617,69.3617,1,470,470,326,rust,0,1.555522,49,5.8952,0,
codex-lang-rust,ariga__atlas.6d81150,47.3445,47.3445,1,1318,1318,624,rust,1,1.335012,50,5.8562,0,
codex-lang-rust,arq5x__bedtools2.dd57059,25.0712,25.0712,1,1053,1053,264,rust,0,1.891071,54,6.5059,0,
codex-lang-rust,arthursonzogni__json-tui.17a22b6,59.4702,59.4702,1,755,755,449,rust,0,0.861697,43,4.0343,0,
codex-lang-rust,ast-grep__ast-grep.dde0fe0,8.9569,8.9569,1,882,882,79,rust,0,0.000000,0,0.0000,0,
codex-lang-rust,astaxie__bat.17d1080,68.1943,68.1943,1,1091,1091,744,rust,0,2.421342,66,8.8303,0,
codex-lang-rust,astro__deadnix.d590041,47.3422,47.3422,1,602,602,285,rust,0,0.979372,33,5.7102,0,
codex-lang-rust,axodotdev__oranda.27d60c7,52.1512,53.8358,1,767,743,400,rust,1,0.738194,38,4.0780,0,
codex-lang-rust,bellard__quickjs.d7ae12a,3.0982,3.0982,1,3034,3034,94,rust,0,1.979408,47,7.4465,0,
codex-lang-rust,bensadeh__tailspin.6278437,68.9431,68.9431,1,615,615,424,rust,0,0.000000,0,0.0000,0,
codex-lang-rust,blacknon__hwatch.edfcb62,52.3622,90.6303,1,1016,587,532,rust,0,1.202733,60,5.4713,0,
codex-lang-rust,blake3-team__blake3.15e83a5,90.8810,90.8810,1,647,647,588,rust,0,1.826180,68,7.5094,0,
codex-lang-rust,bootandy__dust.62bf1e1,51.0274,51.0274,1,584,584,298,rust,0,1.803208,51,7.6104,0,
codex-lang-rust,boyter__scc.515f91c,17.2414,17.2414,1,464,464,80,rust,0,1.311963,35,6.0265,0,
codex-lang-rust,brocode__fblog.3b54330,67.6892,67.6892,1,978,978,662,rust,0,2.078538,59,8.2268,0,
codex-lang-rust,burntsushi__ripgrep.3b7fd44,59.8295,59.8295,1,1994,1994,1193,rust,0,1.365927,39,6.0337,0,
codex-lang-rust,burntsushi__xsv.f430466,44.5854,79.2481,1,1182,665,527,rust,0,1.432964,32,6.4530,0,
codex-lang-rust,byron__dua-cli.8570c15,71.7913,71.7913,1,709,709,509,rust,0,1.432490,53,6.4310,0,
codex-lang-rust,canop__broot.d6c798e,57.8850,57.8850,1,539,539,312,rust,0,1.078880,39,4.4732,0,
codex-lang-rust,canop__rhit.ae90bcb,57.6499,57.6499,1,817,817,471,rust,0,1.955763,42,6.4202,0,
codex-lang-rust,cheat__cheat.b8098dc,48.1481,48.1481,1,297,297,143,rust,0,1.154250,30,4.9259,0,
codex-lang-rust,chirlu__sox.42b3557,25.7903,25.7903,1,1202,1202,310,rust,0,1.520607,37,6.7391,0,
codex-lang-rust,chmln__handlr.90e78ba,76.1773,76.1773,1,722,722,550,rust,0,1.503998,52,6.5214,0,
codex-lang-rust,chmln__sd.87d1ba5,91.7284,91.7284,1,810,810,743,rust,1,1.681202,50,6.2917,0,
codex-lang-rust,clog-tool__clog-cli.7066cba,82.2609,82.2609,1,575,575,473,rust,0,1.976156,65,9.0216,0,
codex-lang-rust,cmatsuoka__figlet.202a0a8,58.6009,58.6009,1,872,872,511,rust,0,2.056059,54,7.8376,0,
codex-lang-rust,codesnap-rs__codesnap.f81e4f3,61.1208,87.6884,1,571,398,349,rust,0,0.000000,0,0.0000,0,
codex-lang-rust,cordx56__rustowl.655bc5c,65.7046,65.7046,1,589,589,387,rust,0,1.404821,45,5.5501,0,
codex-lang-rust,crowdagger__crowbook.ea214d7,39.1574,39.1574,1,807,807,316,rust,0,1.214470,52,5.3861,0,
codex-lang-rust,cslarsen__jp2a.61d205f,14.7385,14.7385,1,631,631,93,rust,1,1.316185,51,5.7348,0,
codex-lang-rust,cweill__gotests.2a672c5,39.8010,39.8010,1,603,603,240,rust,0,2.823139,63,10.1008,0,
codex-lang-rust,dalance__amber.69a0f52,70.9735,70.9735,1,565,565,401,rust,0,2.258795,77,8.0662,0,
codex-lang-rust,dandavison__delta.acd758f,20.9474,20.9474,1,950,950,199,rust,1,0.917111,37,4.4620,0,
codex-lang-rust,danmar__cppcheck.0a5b103,15.1929,15.1929,1,2126,2126,323,rust,0,1.073293,38,4.3379,0,
codex-lang-rust,direnv__direnv.02040c7,38.7515,38.7515,1,849,849,329,rust,1,1.485586,38,8.0077,0,
codex-lang-rust,doxygen__doxygen.966d98e,30.5677,30.5677,1,229,229,70,rust,0,1.294916,40,6.0439,0,
codex-lang-rust,drew-alleman__datasurgeon.d257cee,65.5378,65.5378,1,502,502,329,rust,0,1.261786,43,5.3043,0,
codex-lang-rust,ducaale__xh.4a6e44f,26.4731,26.4731,1,1171,1171,310,rust,0,2.218954,56,11.2779,0,
codex-lang-rust,duckdb__duckdb.bdb65ec,13.5929,13.5929,1,5650,5650,768,rust,0,1.803793,64,8.1108,0,
codex-lang-rust,dundee__gdu.ede21d2,55.6417,55.6417,1,1161,1161,646,rust,0,2.135053,63,8.1387,0,
codex-lang-rust,ecumene__rust-sloth.051c559,42.3684,42.3684,1,380,380,161,rust,0,1.059886,39,3.8101,0,
codex-lang-rust,ekzhang__bore.8e059cd,48.9848,62.0579,1,394,311,193,rust,0,2.005873,48,16.5075,0,
codex-lang-rust,elkowar__pipr.fae0b17,32.1905,84.5000,1,525,200,169,rust,0,1.319738,63,4.5182,0,
codex-lang-rust,epistates__treemd.825c6dd,43.4672,43.4672,1,1569,1569,682,rust,0,1.913694,48,7.4816,0,
codex-lang-rust,eradman__entr.8e2e8b4,73.8908,73.8908,1,586,586,433,rust,0,0.981339,47,4.1612,0,
codex-lang-rust,esubaalew__run.0fb9dec,45.2145,45.2145,1,1212,1212,548,rust,0,1.973531,77,6.4847,0,
codex-lang-rust,eudoxia0__hashcards.48aa136,68.9892,68.9892,1,1019,1019,703,rust,0,1.475477,58,6.2220,0,
codex-lang-rust,facebook__zstd.1168da0,52.4534,52.4534,1,2038,2038,1069,rust,0,1.618647,59,15178.6584,0,
codex-lang-rust,facebookresearch__fasttext.1142dc4,49.0385,49.0385,1,312,312,153,rust,0,0.976940,32,4.6583,0,
codex-lang-rust,ffmpeg__ffmpeg.360a402,8.4918,8.4918,1,3050,3050,259,rust,0,1.153437,38,4.7601,0,
codex-lang-rust,filosottile__age.706dfc1,28.1065,28.1065,1,676,676,190,rust,1,3.513969,73,11.2985,0,
codex-lang-rust,foriequal0__git-trim.07c2f50,35.1670,35.1670,1,509,509,179,rust,1,0.950639,35,4.3566,0,
codex-lang-rust,gabotechs__dep-tree.60a95a2,70.6358,70.6358,1,865,865,611,rust,1,0.000000,0,0.0000,0,
codex-lang-rust,git-bahn__git-graph.87b4473,75.0000,75.0000,1,568,568,426,rust,0,1.424942,41,5.5601,0,
codex-lang-rust,go-critic__go-critic.9aea378,8.1136,8.1136,1,493,493,40,rust,0,0.833777,33,2.8579,0,
codex-lang-rust,google__brotli.b3dc9cc,0.6803,60.0000,1,441,5,3,rust,0,1.953863,64,16056.8260,0,
codex-lang-rust,gromacs__gromacs.665ea4c,3.6948,3.6948,1,1245,1245,46,rust,0,1.537958,40,5.3507,0,
codex-lang-rust,guumaster__hostctl.d6d9699,54.2803,54.4854,1,1063,1059,577,rust,0,0.000000,0,0.0000,0,
codex-lang-rust,hairyhenderson__gomplate.05eb3aa,45.9330,45.9330,1,2926,2926,1344,rust,0,0.000000,0,0.0000,0,
codex-lang-rust,halitechallenge__halite.822cfb6,17.8182,17.8182,1,275,275,49,rust,0,1.434691,59,5.2200,0,
codex-lang-rust,hatoo__oha.8dc6349,61.7353,61.7353,1,899,899,555,rust,0,2.117412,46,7.5521,0,
codex-lang-rust,hooklift__gowsdl.2a06cec,64.1944,64.1944,1,391,391,251,rust,0,1.259270,54,5.1675,0,
codex-lang-rust,hpjansson__chafa.dd4d4c1,13.3092,13.3092,1,1931,1931,257,rust,0,0.931399,36,4.8611,0,
codex-lang-rust,htop-dev__htop.523600b,96.9697,96.9697,1,693,693,672,rust,0,0.860347,32,4.1687,0,
codex-lang-rust,hush-shell__hush.560c33a,26.0616,26.0616,1,1201,1201,313,rust,0,1.810812,47,7.5977,0,
codex-lang-rust,incu6us__goimports-reviser.81bd549,52.4366,52.4366,1,513,513,269,rust,0,1.045420,41,4.3719,0,
codex-lang-rust,ip7z__7zip.839151e,30.9684,30.9684,1,1043,1043,323,rust,0,1.538561,44,10.1938,0,
codex-lang-rust,ismaelgv__rnr.fc0733b,82.8697,82.8697,1,683,683,566,rust,0,1.676930,59,7.0036,0,
codex-lang-rust,isona__dirble.e2dea9f,49.1643,49.1643,1,718,718,353,rust,0,1.498825,49,6.8054,0,
codex-lang-rust,ivanceras__svgbob.6d00ad9,31.7797,31.7797,1,472,472,150,rust,0,1.137613,45,4.5487,0,
codex-lang-rust,jarun__nnn.cb2c535,84.4864,99.5062,1,477,405,403,rust,0,1.162512,43,4.2548,0,
codex-lang-rust,jesseduffield__lazygit.1d0db51,35.2047,35.2047,1,855,855,301,rust,1,0.803005,32,3.2115,0,
codex-lang-rust,jgm__pandoc.5caad90,10.0803,10.0803,1,5228,5228,527,rust,0,1.636770,46,7.0809,0,
codex-lang-rust,jhspetersson__fselect.c3559ca,49.9518,49.9518,1,3115,3115,1556,rust,0,0.000000,0,0.0000,0,
codex-lang-rust,johanneskaufmann__html-to-markdown.3006818,78.0791,78.0791,1,885,885,691,rust,0,2.201062,61,9.1967,0,
codex-lang-rust,johnkerl__miller.8d85b46,18.0160,18.0160,1,14637,14637,2637,rust,0,1.198802,50,5.5298,0,
codex-lang-rust,jonas__tig.8334123,84.1110,84.1110,1,1586,1586,1334,rust,0,0.976033,40,3.3121,0,
codex-lang-rust,jqlang__jq.b33a763,37.5494,37.5494,1,6072,6072,2280,rust,0,2.149166,60,14131.5723,0,
codex-lang-rust,jrnxf__thokr.09375ef,62.4719,62.4719,1,445,445,278,rust,0,0.996370,40,3.7841,0,
codex-lang-rust,junegunn__fzf.b56d614,75.5113,75.5113,1,1858,1858,1403,rust,0,1.266901,48,5.2329,0,
codex-lang-rust,kaushiksrini__parqeye.8072121,41.7537,41.7537,1,479,479,200,rust,0,1.402984,44,5.6205,0,
codex-lang-rust,kisielk__errcheck.dacab89,14.3695,14.3695,1,341,341,49,rust,0,1.384313,43,6.1421,0,
codex-lang-rust,konradsz__igrep.aa75630,72.2078,72.2078,1,385,385,278,rust,0,0.875234,46,3.5020,0,
codex-lang-rust,ksxgithub__parallel-disk-usage.96978ed,64.9718,64.9718,1,531,531,345,rust,0,1.526985,42,5.7564,0,
codex-lang-rust,kyoh86__richgo.313114f,68.4982,68.4982,1,546,546,374,rust,0,1.179940,43,4.5554,0,
codex-lang-rust,kyoheiu__felix.95df390,45.0199,77.3973,1,502,292,226,rust,0,1.297989,49,4.8452,0,
codex-lang-rust,lfos__calcurse.49180d5,51.5015,51.5015,1,666,666,343,rust,0,1.801907,46,8.1612,0,
codex-lang-rust,lh3__seqtk.94e7070,44.0559,44.0559,1,429,429,189,rust,0,0.935480,37,6.9593,0,
codex-lang-rust,lua__lua.c6b4848,33.9312,33.9312,1,1338,1338,454,rust,0,1.592698,43,6.8724,0,
codex-lang-rust,luajit__luajit.a553b3d,24.2332,24.2332,1,2967,2967,719,rust,0,1.378419,50,7.0904,0,
codex-lang-rust,lymphatus__caesium-clt.a529b2e,74.6087,74.6087,1,575,575,429,rust,0,1.284942,40,6.2175,0,
codex-lang-rust,lz4__lz4.1519f46,50.7353,86.1521,1,1496,881,759,rust,0,1.089275,45,5.1140,0,
codex-lang-rust,madler__pigz.fe4894f,79.7834,79.7834,1,831,831,663,rust,0,1.105668,49,5.3109,0,
codex-lang-rust,mfridman__tparse.2416b4b,68.2353,68.2353,1,425,425,290,rust,0,1.102888,30,5.8096,0,
codex-lang-rust,mgdm__htmlq.6e31bc8,88.7973,88.7973,1,1455,1455,1292,rust,0,1.682697,60,7.5411,0,
codex-lang-rust,mgechev__revive.201451e,8.1155,8.1155,1,727,727,59,rust,0,1.229958,44,4.9058,0,
codex-lang-rust,mibk__dupl.1bf052b,71.3137,71.3137,1,373,373,266,rust,0,1.312510,44,4.8766,0,
codex-lang-rust,mikefarah__yq.602586d,12.1500,12.1500,1,2000,2000,243,rust,0,1.486009,38,6.2194,0,
codex-lang-rust,miserlou__loop.209927c,55.0704,55.0704,1,710,710,391,rust,1,1.027010,50,4.6260,0,
codex-lang-rust,mkj__dropbear.75f699b,44.5428,44.5428,1,678,678,302,rust,0,0.995563,36,3.9409,0,
codex-lang-rust,mookid__diffr.2152742,78.0528,78.0528,1,606,606,473,rust,0,2.085428,65,6.5452,0,
codex-lang-rust,nachoparker__dutree.44e877d,70.6708,70.6708,1,641,641,453,rust,0,0.658718,27,2.9841,0,
codex-lang-rust,naggie__dstask.ff57396,52.7387,52.7387,1,1278,1278,674,rust,0,1.267061,44,5.2642,0,
codex-lang-rust,nikoladucak__caps-log.2cf2d1e,53.3575,53.3575,1,551,551,294,rust,0,1.262849,57,5.0402,0,
codex-lang-rust,nikolassv__bartib.6b9b5ce,60.3878,60.3878,1,722,722,436,rust,0,1.397912,46,7.1683,0,
codex-lang-rust,ninja-build__ninja.cc60300,60.1530,60.1530,1,1438,1438,865,rust,0,2.118725,64,7.4263,0,
codex-lang-rust,noborus__ov.b96c2ba,70.0108,70.0108,1,1854,1854,1298,rust,0,2.530027,61,7.9667,0,
codex-lang-rust,noborus__trdsql.d8c5ff6,39.6341,39.6341,1,1312,1312,520,rust,0,0.896329,37,5.0108,0,
codex-lang-rust,nukesor__pueue.8b9d6fe,6.2696,93.0233,1,638,43,40,rust,1,1.919630,58,6.0239,0,
codex-lang-rust,nuta__nsh.bdd0702,71.2685,71.2685,1,1963,1963,1399,rust,0,1.071501,42,3.9045,0,
codex-lang-rust,o2sh__onefetch.e5958ce,62.2642,62.2642,1,1166,1166,726,rust,0,1.579142,41,6.9415,0,
codex-lang-rust,ogham__dog.721440b,66.4615,66.4615,1,1300,1300,864,rust,0,1.307285,36,6.7730,0,
codex-lang-rust,oppiliappan__eva.41ae245,79.0800,79.0800,1,913,913,722,rust,0,1.410255,46,6.1033,0,
codex-lang-rust,oppiliappan__statix.e9df54c,37.9141,37.9141,1,815,815,309,rust,0,2.048777,49,7.5076,0,
codex-lang-rust,orf__gping.26eb5b9,72.2714,72.2714,1,339,339,245,rust,0,1.504700,57,5.1182,0,
codex-lang-rust,osgeo__gdal.0847f12,12.6332,12.6332,1,657,657,83,rust,0,1.139388,29,5.8276,0,
codex-lang-rust,osgeo__proj.75d455c,25.6627,25.6627,1,5319,5319,1365,rust,0,1.252027,52,5.2361,0,
codex-lang-rust,paradigmxyz__solar.5190d0e,40.4954,40.4954,1,1978,1978,801,rust,0,2.238716,62,9.2564,0,
codex-lang-rust,parcel-bundler__lightningcss.aa2ed1e,36.3508,36.3508,1,2828,2828,1028,rust,0,1.643143,63,6.5673,0,
codex-lang-rust,peco__peco.4e58dad,29.9837,29.9837,1,1224,1224,367,rust,0,1.846550,61,6.3102,0,
codex-lang-rust,pemistahl__grex.fa3e8ed,58.8415,58.8415,1,1312,1312,772,rust,0,1.244593,39,5.1528,0,
codex-lang-rust,php__php-src.c891263,6.3550,6.3550,1,14288,14288,908,rust,0,1.539852,52,8.1529,0,
codex-lang-rust,pier-cli__pier.5e1bde9,77.8902,77.8902,1,692,692,539,rust,0,1.346994,49,6.2821,0,
codex-lang-rust,pls-rs__pls.4e1ae50,24.0964,24.0964,1,332,332,80,rust,0,1.333604,34,5.2753,0,
codex-lang-rust,psampaz__go-mod-outdated.bb79367,71.9298,71.9298,1,285,285,205,rust,0,0.979390,31,4.3988,0,
codex-lang-rust,quinn-rs__quinn.bb359cc,73.3716,73.3716,1,522,522,383,rust,0,1.074018,40,5.5239,0,
codex-lang-rust,raviqqe__muffet.a882908,76.1092,76.1092,1,293,293,223,rust,0,1.427828,33,5.2300,0,
codex-lang-rust,rbakbashev__elfcat.52f8cc7,63.2979,63.2979,1,564,564,357,rust,0,1.636817,50,5.8170,0,
codex-lang-rust,rcoh__angle-grinder.9c2fc88,30.5310,30.5310,1,1130,1130,345,rust,0,1.722877,59,11.3724,0,
codex-lang-rust,rhysd__kiro-editor.4157485,74.6218,74.6218,1,595,595,444,rust,0,1.227915,43,5.2095,0,
codex-lang-rust,riquito__tuc.16fb471,75.9197,75.9197,1,1196,1196,908,rust,1,1.544185,50,6.1700,0,
