arm,task,pct,compile_ok,n_total_tests,n_passed_tests,cost_usd,turns,duration_min,n_skills_invoked,skills_invoked
codex-lang-java,bootandy__dust.62bf1e1,45.3767,1,584,265,1.831995,41,8.6669,0,
codex-lang-java,boyter__scc.515f91c,13.7931,1,464,64,2.938679,48,10.5857,0,
codex-lang-java,brocode__fblog.3b54330,64.3149,1,978,629,3.136642,47,9.4811,0,
codex-lang-java,burntsushi__ripgrep.3b7fd44,59.6192,1,1996,1190,2.632855,46,9.1082,0,
codex-lang-java,burntsushi__xsv.f430466,37.8173,1,1182,447,2.270163,41,9.0507,0,
codex-lang-java,byron__dua-cli.8570c15,75.4584,1,709,535,2.342269,58,9.7513,0,
codex-lang-java,canop__broot.d6c798e,52.5926,1,540,284,3.152113,65,9.5845,0,
codex-lang-java,canop__rhit.ae90bcb,43.1540,1,818,353,2.657573,45,7.4224,0,
codex-lang-java,cheat__cheat.b8098dc,43.0976,1,297,128,2.094283,48,8.7244,0,
codex-lang-java,chirlu__sox.42b3557,15.3078,1,1202,184,2.557910,55,9.3283,0,
codex-lang-java,chmln__handlr.90e78ba,73.6842,1,722,532,2.076038,47,7.8736,0,
codex-lang-java,chmln__sd.87d1ba5,83.4568,1,810,676,2.357542,51,6.9593,0,
codex-lang-java,clog-tool__clog-cli.7066cba,59.4783,1,575,342,2.012714,48,8.1242,0,
codex-lang-java,cmatsuoka__figlet.202a0a8,36.9266,1,872,322,1.846477,46,7.2604,0,
codex-lang-java,codesnap-rs__codesnap.f81e4f3,13.9726,1,730,102,0.000000,0,0.0000,0,
codex-lang-java,cordx56__rustowl.655bc5c,56.3667,1,589,332,1.718096,43,5.4795,0,
codex-lang-java,crowdagger__crowbook.ea214d7,36.5551,1,807,295,1.707989,53,5.6460,0,
codex-lang-java,cslarsen__jp2a.61d205f,6.4976,1,631,41,1.646575,46,5.9183,0,
codex-lang-java,cweill__gotests.2a672c5,29.1874,1,603,176,1.780171,48,7.8216,0,
codex-lang-java,dalance__amber.69a0f52,63.8448,1,567,362,1.559376,61,9.0249,0,
codex-lang-java,dandavison__delta.acd758f,22.5263,1,950,214,2.183199,52,6.9834,0,
codex-lang-java,danmar__cppcheck.0a5b103,2.6811,1,2126,57,1.548534,43,5.7490,0,
codex-lang-java,direnv__direnv.02040c7,40.8716,1,849,347,2.892072,38,10.1590,0,
codex-lang-java,doxygen__doxygen.966d98e,28.8210,1,229,66,1.508726,39,6.0629,0,
codex-lang-java,drew-alleman__datasurgeon.d257cee,63.1474,1,502,317,2.322339,62,8.8032,0,
codex-lang-java,ducaale__xh.4a6e44f,17.3356,1,1171,203,2.791370,52,9.7451,0,
codex-lang-java,duckdb__duckdb.bdb65ec,0.6903,1,5650,39,2.590761,55,8.4042,0,
codex-lang-java,dundee__gdu.ede21d2,63.5112,1,1162,738,2.414669,48,8.9201,0,
codex-lang-java,ecumene__rust-sloth.051c559,56.3158,1,380,214,2.376383,51,6.3460,0,
codex-lang-java,ekzhang__bore.8e059cd,35.9606,1,406,146,2.707828,66,11.6114,0,
codex-lang-java,eliukblau__pixterm.1a93fd5,28.1395,1,430,121,0.000000,0,0.0000,0,
codex-lang-java,elkowar__pipr.fae0b17,32.9524,1,525,173,2.012182,55,7.4878,0,
codex-lang-java,epistates__treemd.825c6dd,38.4321,1,1569,603,2.654355,59,8.4589,0,
codex-lang-java,eradman__entr.8e2e8b4,41.4676,1,586,243,1.784607,61,6.1629,0,
codex-lang-java,esubaalew__run.0fb9dec,39.6040,1,1212,480,2.023956,63,7.4815,0,
codex-lang-java,eudoxia0__hashcards.48aa136,63.1625,1,1151,727,1.746749,49,6.2747,0,
codex-lang-java,facebook__zstd.1168da0,39.9411,1,2038,814,1.561489,45,5.8560,0,
codex-lang-java,facebookresearch__fasttext.1142dc4,32.0513,1,312,100,1.826453,50,7.6121,0,
codex-lang-java,ffmpeg__ffmpeg.360a402,5.0820,1,3050,155,1.464265,38,6.2595,0,
codex-lang-java,filosottile__age.706dfc1,15.0888,1,676,102,5.189580,70,16.1431,0,
codex-lang-java,foriequal0__git-trim.07c2f50,41.4538,1,509,211,3.016564,56,10.0631,0,
codex-lang-java,gabotechs__dep-tree.60a95a2,36.0277,1,866,312,0.000000,0,0.0000,0,
codex-lang-java,ggreer__the_silver_searcher.a61f178,36.3817,1,1006,366,2.512824,39,8.8182,0,
codex-lang-java,git-bahn__git-graph.87b4473,70.7746,1,568,402,2.625759,52,8.9788,0,
codex-lang-java,go-critic__go-critic.9aea378,20.8925,1,493,103,1.451770,35,6.2876,0,
codex-lang-java,google__brotli.b3dc9cc,0.6803,1,441,3,1.683746,43,6.0638,0,
codex-lang-java,gromacs__gromacs.665ea4c,2.8916,1,1245,36,1.618016,48,6.9769,0,
codex-lang-java,guumaster__hostctl.d6d9699,57.4648,1,1065,612,0.000000,0,0.0000,0,
codex-lang-java,hairyhenderson__gomplate.05eb3aa,16.8090,1,2927,492,3.369259,52,10.9341,0,
codex-lang-java,halitechallenge__halite.822cfb6,54.7101,1,276,151,2.483169,52,6.6072,0,
codex-lang-java,hatoo__oha.8dc6349,62.9425,1,904,569,2.513731,51,8.9378,0,
codex-lang-java,hooklift__gowsdl.2a06cec,67.7749,1,391,265,2.495994,53,7.1845,0,
codex-lang-java,hpjansson__chafa.dd4d4c1,3.0036,1,1931,58,2.247987,48,8.4985,0,
codex-lang-java,htop-dev__htop.523600b,37.5180,1,693,260,2.156791,57,6.0675,0,
codex-lang-java,hush-shell__hush.560c33a,7.9101,1,1201,95,2.739790,59,9.2071,0,
codex-lang-java,incu6us__goimports-reviser.81bd549,52.4366,1,513,269,2.247845,51,8.7187,0,
codex-lang-java,ip7z__7zip.839151e,23.2982,1,1043,243,1.391690,38,5.6173,0,
codex-lang-java,ismaelgv__rnr.fc0733b,79.0630,1,683,540,1.733952,47,6.2316,0,
codex-lang-java,isona__dirble.e2dea9f,54.0166,1,722,390,2.084598,53,8.2148,0,
codex-lang-java,ivanceras__svgbob.6d00ad9,34.7458,1,472,164,5.822423,75,3149.0309,0,
codex-lang-java,jarun__nnn.cb2c535,84.2767,1,477,402,1.872803,51,3138.4822,0,
codex-lang-java,jesseduffield__lazygit.1d0db51,18.5965,1,855,159,6.027417,78,3145.6579,0,
codex-lang-java,jgm__pandoc.5caad90,2.9648,1,5228,155,3.825515,53,3139.4678,0,
codex-lang-java,jhspetersson__fselect.c3559ca,0.0000,0,3115,0,0.000000,0,0.0000,0,
codex-lang-java,johanneskaufmann__html-to-markdown.3006818,0.0000,0,885,0,0.000000,0,0.0000,0,
codex-lang-java,johnkerl__miller.8d85b46,0.0000,0,14637,0,0.000000,0,0.0000,0,
codex-lang-java,jonas__tig.8334123,78.7516,1,1586,1249,2.802765,62,3163.8434,0,
codex-lang-java,jqlang__jq.b33a763,13.1752,1,6072,800,5.963145,68,3170.0259,0,
codex-lang-java,jrnxf__thokr.09375ef,52.3596,1,445,233,1.412540,35,3154.6353,0,
codex-lang-java,junegunn__fzf.b56d614,45.3470,1,1859,843,2.264645,48,3159.1241,0,
codex-lang-java,kaushiksrini__parqeye.8072121,39.4572,1,479,189,3.045120,62,3171.1442,0,
codex-lang-java,kisielk__errcheck.dacab89,22.8739,1,341,78,2.288485,46,3170.0181,0,
codex-lang-java,konradsz__igrep.aa75630,69.6104,1,385,268,1.570005,41,3168.5787,0,
codex-lang-java,ksxgithub__parallel-disk-usage.96978ed,62.3352,1,531,331,2.603379,63,2310.4901,0,
codex-lang-java,kyoh86__richgo.313114f,70.6960,1,546,386,1.608790,39,2308.5238,0,
codex-lang-java,kyoheiu__felix.95df390,51.7928,1,502,260,2.322821,52,2309.0955,0,
codex-lang-java,lfos__calcurse.49180d5,50.6006,1,666,337,5.861943,64,2315.9005,0,
codex-lang-java,lh3__seqtk.94e7070,43.1235,1,429,185,2.436036,42,2316.8914,0,
codex-lang-java,lua__lua.c6b4848,31.7638,1,1338,425,3.064605,56,2320.2006,0,
codex-lang-java,luajit__luajit.a553b3d,23.1210,1,2967,686,3.091681,65,10.0433,0,
codex-lang-java,lymphatus__caesium-clt.a529b2e,39.3043,1,575,226,2.743952,66,12.9872,0,
codex-lang-java,lz4__lz4.1519f46,49.1310,1,1496,735,1.718557,45,7.5862,0,
codex-lang-java,madler__pigz.fe4894f,84.5969,1,831,703,1.963231,52,11.0672,0,
codex-lang-java,mfridman__tparse.2416b4b,61.6471,1,425,262,2.536094,47,6.6800,0,
codex-lang-java,mgdm__htmlq.6e31bc8,85.1546,1,1455,1239,2.081733,43,9.3462,0,
codex-lang-java,mgechev__revive.201451e,0.0000,0,727,0,2.083852,43,12.1029,0,
codex-lang-java,mibk__dupl.1bf052b,69.1689,1,373,258,1.637525,37,6.8182,0,
codex-lang-java,mikefarah__yq.602586d,19.4000,1,2000,388,2.697879,56,9.4986,0,
codex-lang-java,miserlou__loop.209927c,50.7042,1,710,360,1.968930,76,7.8700,0,
codex-lang-java,mkj__dropbear.75f699b,44.1003,1,678,299,1.463717,40,4.9169,0,
codex-lang-java,mookid__diffr.2152742,61.3861,1,606,372,1.626625,57,6.8403,0,
codex-lang-java,multiprocessio__dsq.c3ae0ba,64.0221,1,542,347,2.621404,52,9.1823,0,
codex-lang-java,nachoparker__dutree.44e877d,66.7707,1,641,428,1.502922,53,6.0258,0,
codex-lang-java,naggie__dstask.ff57396,14.9335,1,1279,191,1.985388,48,6.6035,0,
codex-lang-java,nikoladucak__caps-log.2cf2d1e,9.0744,1,551,50,1.764484,46,5.3947,0,
codex-lang-java,nikolassv__bartib.6b9b5ce,62.4654,1,722,451,2.573772,62,8.9968,0,
codex-lang-java,ninja-build__ninja.cc60300,34.4228,1,1438,495,2.290661,59,8.5220,0,
codex-lang-java,noborus__ov.b96c2ba,45.1752,1,1855,838,1.394908,39,5.3550,0,
codex-lang-java,noborus__trdsql.d8c5ff6,54.6839,1,1313,718,2.060433,51,8.6669,0,
codex-lang-java,nukesor__pueue.8b9d6fe,6.4263,1,638,41,2.226459,42,10.8202,0,
codex-lang-java,nuta__nsh.bdd0702,63.4233,1,1963,1245,2.493944,55,10.5361,0,
codex-lang-java,o2sh__onefetch.e5958ce,14.3102,1,1167,167,2.132220,45,12.6124,0,
codex-lang-java,ogham__dog.721440b,0.0000,0,1300,0,2.206598,44,12.7054,0,
codex-lang-java,oppiliappan__eva.41ae245,67.9080,1,913,620,1.908753,35,7.5947,0,
codex-lang-java,oppiliappan__statix.e9df54c,38.4049,1,815,313,2.907265,46,9.2480,0,
codex-lang-java,orf__gping.26eb5b9,41.8879,1,339,142,1.789852,44,6.7922,0,
codex-lang-java,osgeo__gdal.0847f12,6.0883,1,657,40,1.618332,33,6.8168,0,
codex-lang-java,osgeo__proj.75d455c,0.0000,1,5319,0,2.992362,49,10.6663,0,
codex-lang-java,paradigmxyz__solar.5190d0e,38.2204,1,1978,756,2.885637,66,11.9120,0,
codex-lang-java,parcel-bundler__lightningcss.aa2ed1e,40.3112,1,2828,1140,2.584670,61,9.3222,0,
codex-lang-java,peco__peco.4e58dad,21.0612,1,1225,258,3.150110,52,9.0015,0,
codex-lang-java,pemistahl__grex.fa3e8ed,81.9360,1,1312,1075,3.009811,39,10.4373,0,
codex-lang-java,php__php-src.c891263,2.9395,1,14288,420,3.165058,52,12.7046,0,
codex-lang-java,pier-cli__pier.5e1bde9,67.3410,1,692,466,2.516847,44,7.9772,0,
codex-lang-java,pls-rs__pls.4e1ae50,33.4337,1,332,111,2.187531,42,8.8596,0,
codex-lang-java,psampaz__go-mod-outdated.bb79367,69.1228,1,285,197,2.783967,50,9.0399,0,
codex-lang-java,quinn-rs__quinn.bb359cc,51.1494,1,522,267,1.846065,43,7.5958,0,
codex-lang-java,raviqqe__muffet.a882908,76.7918,1,293,225,2.235110,40,8.7205,0,
codex-lang-java,rbakbashev__elfcat.52f8cc7,54.2553,1,564,306,2.382094,50,7.1404,0,
codex-lang-java,rcoh__angle-grinder.9c2fc88,27.2566,1,1130,308,3.838909,60,15.4188,0,
codex-lang-java,rhysd__kiro-editor.4157485,22.6510,1,596,135,2.658418,44,10.1598,0,
codex-lang-java,riquito__tuc.16fb471,52.2575,1,1196,625,1.945962,51,12.8390,0,
codex-lang-java,robertdavidgraham__masscan.b99d433,45.0765,1,2549,1149,2.171425,52,11.9339,0,
codex-lang-java,rochacbruno__marmite.7d4bc2d,33.5329,1,668,224,2.117298,50,12.8254,0,
codex-lang-java,rs__curlie.5dfcbb1,61.9116,1,701,434,2.256356,56,7.6964,0,
codex-lang-java,rs__jplot.2a54bcc,11.4923,1,583,67,2.202279,48,9.1898,0,
codex-lang-java,rust-embedded__svd2rust.1760b5e,54.1304,1,920,498,2.815938,40,10.0677,0,
codex-lang-java,rust-ethereum__ethabi.b1710ad,67.7031,1,997,675,3.420213,53,13.5729,0,
codex-lang-java,rust-lang__mdbook.37273ba,42.9084,1,1114,478,1.327393,40,9.5424,0,
codex-lang-java,rvben__rumdl.2d75c4d,10.8067,1,3322,359,2.267969,49,10.4118,0,
codex-lang-java,samtools__samtools.aa823b5,8.9762,1,1426,128,2.659622,39,9.8388,0,
codex-lang-java,sayanarijit__xplr.1751065,48.1641,1,463,223,2.033896,49,7.5328,0,
codex-lang-java,sclevine__yj.8016400,53.9765,1,767,414,1.675081,51,9.0713,0,
codex-lang-java,segmentio__chamber.5f93f5f,67.7346,1,1748,1184,2.158324,45,8.6854,0,
codex-lang-java,sharkdp__bat.f822bd0,0.0000,0,801,0,1.545564,35,6.8277,0,
codex-lang-java,sharkdp__fd.40d8eb3,69.0688,1,1235,853,2.193644,40,8.6484,0,
codex-lang-java,sharkdp__hexyl.2e26437,61.8102,1,906,560,2.175096,46,7.5350,0,
codex-lang-java,sharkdp__hyperfine.327d5f4,0.0000,1,291,0,2.102209,51,7.8804,0,
codex-lang-java,sharkdp__pastel.b60e899,70.5566,1,1114,786,2.805779,59,10.5389,0,
codex-lang-java,shashwatah__jot.a92aad8,80.3191,1,752,604,2.880392,51,11.4381,0,
codex-lang-java,sheepla__pingu.926d475,80.4178,1,383,308,1.306203,63,7.7653,0,
codex-lang-java,sibprogrammer__xq.b89f681,59.9747,1,792,475,1.797921,50,8.5672,0,
codex-lang-java,sigoden__argc.04a08f1,12.8643,1,995,128,3.078502,62,14.4180,0,
codex-lang-java,simeg__eureka.df3796c,40.9884,1,344,141,0.000000,0,0.0000,0,
codex-lang-java,sirwart__ripsecrets.34c9e03,59.2471,1,611,362,2.225754,43,9.6644,0,
codex-lang-java,sitkevij__hex.61ae69b,87.2418,1,823,718,2.556866,57,9.7341,0,
codex-lang-java,skeema__skeema.6a76243,49.1803,1,1708,840,2.370565,37,8.4545,0,
codex-lang-java,sqlite__sqlite.839433d,0.9250,1,13514,125,2.214402,60,11.5716,0,
codex-lang-java,sstadick__hck.b66c751,90.7602,1,855,776,2.469912,54,8.7826,0,
codex-lang-java,stacked-git__stgit.430027d,0.0000,0,1488,0,2.451641,41,9.1655,0,
codex-lang-java,stathissideris__ditaa.f2286c4,0.0000,0,609,0,1.987787,56,8.5057,0,
codex-lang-java,stranger6667__jsonschema.d52e881,44.0164,1,2933,1291,2.081814,41,8.5359,0,
codex-lang-java,svenstaro__genact.16f96e3,19.8276,1,232,46,2.985072,43,8.1592,0,
codex-lang-java,svenstaro__miniserve.8449e8b,65.7895,1,304,200,2.523536,46,9.2584,0,
codex-lang-java,tarka__xcp.5e5b448,0.0000,0,1184,0,1.741032,44,6.7879,0,
codex-lang-java,thezoraiz__ascii-image-converter.d05a757,32.6882,1,465,152,1.352569,50,6.0821,0,
codex-lang-java,tinycc__tinycc.9b8765d,0.0000,0,1978,0,2.435852,49,9.0713,0,
codex-lang-java,tomarrell__wrapcheck.c058da1,18.9583,1,480,91,0.893419,36,5.1322,0,
codex-lang-java,tomnomnom__gron.88a6234,74.1071,1,224,166,2.591902,82,8.7609,0,
codex-lang-java,trasta298__keifu.3331426,37.7863,1,262,99,1.648012,59,5.8164,0,
codex-lang-java,tree-sitter__tree-sitter.5e23cca,0.0000,0,1232,0,1.617542,37,5.5025,0,
codex-lang-java,tstack__lnav.ee34494,0.0000,1,990,0,1.808256,52,6.5755,0,
codex-lang-java,tukaani-project__xz.1007bf0,88.7943,1,1410,1252,1.887396,49,7.5293,0,
codex-lang-java,typst__typst.88356d0,30.1044,1,1724,519,1.693961,49,6.6258,0,
codex-lang-java,unhappychoice__gittype.34b72d0,9.7166,1,741,72,1.732297,47,5.1382,0,
codex-lang-java,universal-ctags__ctags.243595e,2.9216,1,2259,66,1.563091,47,6.8055,0,
codex-lang-java,wfxr__code-minimap.0ddeea5,50.4792,1,313,158,1.987606,58,6.9984,0,
codex-lang-java,wfxr__csview.8ac4de0,88.0597,1,335,295,1.847489,46,6.4259,0,
codex-lang-java,wgunderwood__tex-fmt.3f1aef6,58.4615,1,455,266,1.869508,57,7.8169,0,
codex-lang-java,wintermute-cell__ngrrram.8ea13c3,44.5545,1,303,135,3.047165,72,10.7302,0,
codex-lang-java,xampprocky__tokei.505d648,52.5956,1,732,385,2.004493,42,6.6085,0,
codex-lang-java,xorg62__tty-clock.f2f847c,58.3630,1,281,164,1.396676,46,5.1141,0,
codex-lang-java,y2z__monolith.8702e66,36.4656,1,713,260,2.363986,55,7.4207,0,
codex-lang-java,yaa110__nomino.f892499,60.7029,1,313,190,1.329565,48,6.7173,0,
codex-lang-java,yassinebridi__serpl.c48a9d7,39.6861,1,446,177,1.499481,46,4.5508,0,
codex-lang-java,yoav-lavi__melody.f4af9b4,58.6722,1,1205,707,1.760307,54,6.7844,0,
codex-lang-java,ys-l__flamelens.0b4dc33,23.2143,1,224,52,1.397220,53,4.4991,0,
codex-lang-java,zevv__duc.a58fa4e,16.3616,1,874,143,1.846869,45,5.9892,0,
codex-lang-java,zk-org__zk.10d93d5,19.0433,1,1108,211,1.706049,51,6.0679,0,
codex-lang-js,abishekvashok__cmatrix.5c082c6,94.4990,1,509,481,1.121997,38,3.7460,0,
codex-lang-js,agourlay__zip-password-finder.704700d,87.0588,1,680,592,1.455315,56,5.5020,0,
codex-lang-js,ajeetdsouza__zoxide.67ca1bc,38.3459,1,532,204,0.866692,27,3.8155,0,
codex-lang-js,alecthomas__chroma.8d04def,0.0000,1,515,0,0.000000,0,0.0000,0,
codex-lang-js,alexpovel__srgn.89f943b,65.9287,1,1852,1221,0.953367,32,4.8440,0,
codex-lang-js,altdesktop__i3-style.f93821b,75.6957,1,539,408,1.856469,57,6.2983,0,
codex-lang-js,ammarabouzor__tui-journal.2b4540d,65.6205,1,1402,920,1.265750,46,3.6469,0,
codex-lang-js,anordal__shellharden.6a6ffd4,74.1553,1,1095,812,0.838059,27,3.6727,0,
codex-lang-js,antonmedv__fx.86d0d34,69.5652,1,2047,1424,1.032012,48,4.6638,0,
codex-lang-js,antonmedv__walk.bf802ef,71.4894,1,470,336,0.997256,30,3.7766,0,
codex-lang-js,ariga__atlas.6d81150,40.9712,1,1318,540,1.331223,38,4.2648,0,
codex-lang-js,arq5x__bedtools2.dd57059,31.9088,1,1053,336,1.902550,48,7.2089,0,
codex-lang-js,arthursonzogni__json-tui.17a22b6,59.6026,1,755,450,1.104102,28,5.5044,0,
codex-lang-js,ast-grep__ast-grep.dde0fe0,11.2245,1,882,99,0.912717,45,4.0734,0,
codex-lang-js,astaxie__bat.17d1080,55.4537,1,1091,605,1.137556,30,4.7125,0,
codex-lang-js,astro__deadnix.d590041,78.4053,1,602,472,2.161613,43,5.8038,0,
codex-lang-js,axodotdev__oranda.27d60c7,54.3677,1,767,417,0.964459,35,4.2842,0,
codex-lang-js,bellard__quickjs.d7ae12a,60.9426,1,3034,1849,1.566679,76,6.1038,0,
codex-lang-js,bensadeh__tailspin.6278437,69.5935,1,615,428,1.145241,36,3.5738,0,
codex-lang-js,blacknon__hwatch.edfcb62,19.1929,1,1016,195,0.714961,28,3.3422,0,
codex-lang-js,blake3-team__blake3.15e83a5,83.7713,1,647,542,1.508198,42,5.4894,0,
codex-lang-js,bootandy__dust.62bf1e1,55.8219,1,584,326,1.045811,31,4.0623,0,
codex-lang-js,boyter__scc.515f91c,14.6552,1,464,68,1.329281,38,5.1536,0,
codex-lang-js,brocode__fblog.3b54330,67.6892,1,978,662,1.323105,54,5.2859,0,
codex-lang-js,burntsushi__ripgrep.3b7fd44,50.9027,1,1994,1015,1.150201,34,5.3527,0,
codex-lang-js,burntsushi__xsv.f430466,43.7394,1,1182,517,1.122384,28,4.7181,0,
codex-lang-js,byron__dua-cli.8570c15,72.9196,1,709,517,1.239450,38,4.1748,0,
codex-lang-js,canop__broot.d6c798e,56.5863,1,539,305,0.994366,36,3.7808,0,
codex-lang-js,canop__rhit.ae90bcb,63.1579,1,817,516,1.889599,54,6.0231,0,
codex-lang-js,cheat__cheat.b8098dc,47.8114,1,297,142,1.118782,41,4.2332,0,
codex-lang-js,chirlu__sox.42b3557,21.6306,1,1202,260,0.943613,35,4.5164,0,
codex-lang-js,chmln__handlr.90e78ba,76.3158,1,722,551,1.045887,37,4.5636,0,
codex-lang-js,chmln__sd.87d1ba5,85.0617,1,810,689,0.763362,32,3.4127,0,
codex-lang-js,clog-tool__clog-cli.7066cba,58.9565,1,575,339,1.000477,34,4.7003,0,
codex-lang-js,cmatsuoka__figlet.202a0a8,33.4479,1,873,292,1.221768,35,4.8649,0,
codex-lang-js,codesnap-rs__codesnap.f81e4f3,54.7945,1,730,400,0.000000,0,0.0000,0,
codex-lang-js,cordx56__rustowl.655bc5c,46.9492,1,590,277,0.879485,36,3.2089,0,
codex-lang-js,crowdagger__crowbook.ea214d7,34.4486,1,807,278,0.996474,36,4.6161,0,
codex-lang-js,cslarsen__jp2a.61d205f,21.3946,1,631,135,1.458990,52,5.1398,0,
codex-lang-js,cweill__gotests.2a672c5,45.2736,1,603,273,1.297718,37,5.2126,0,
codex-lang-js,dalance__amber.69a0f52,66.8430,1,567,379,1.264319,43,4.4857,0,
codex-lang-js,dandavison__delta.acd758f,25.2101,1,952,240,0.853128,37,3.7092,0,
codex-lang-js,danmar__cppcheck.0a5b103,13.2581,1,2127,282,0.927377,28,3.7819,0,
codex-lang-js,direnv__direnv.02040c7,34.6290,1,849,294,1.809986,53,5.6758,0,
codex-lang-js,doxygen__doxygen.966d98e,25.7642,1,229,59,1.173146,43,4.5800,0,
codex-lang-js,drew-alleman__datasurgeon.d257cee,42.8287,1,502,215,1.092038,49,4.6812,0,
codex-lang-js,ducaale__xh.4a6e44f,31.5115,1,1171,369,1.701305,50,6.3431,0,
codex-lang-js,duckdb__duckdb.bdb65ec,0.8671,1,5651,49,1.075720,41,4.5218,0,
codex-lang-js,dundee__gdu.ede21d2,26.4200,1,1162,307,0.870150,46,4.4339,0,
codex-lang-js,ecumene__rust-sloth.051c559,51.1811,1,381,195,0.904837,36,3.4100,0,
codex-lang-js,ekzhang__bore.8e059cd,34.4828,1,406,140,0.735824,27,2.9768,0,
codex-lang-js,eliukblau__pixterm.1a93fd5,28.1395,1,430,121,0.000000,0,0.0000,0,
codex-lang-js,elkowar__pipr.fae0b17,34.9146,1,527,184,1.023475,54,3.6568,0,
codex-lang-js,epistates__treemd.825c6dd,22.2293,1,1570,349,1.264361,29,6.7165,0,
codex-lang-js,eradman__entr.8e2e8b4,36.0068,1,586,211,0.943370,54,3.8651,0,
codex-lang-js,esubaalew__run.0fb9dec,6.8482,1,1212,83,1.089816,49,4.1858,0,
codex-lang-js,eudoxia0__hashcards.48aa136,41.3345,1,1154,477,1.071739,39,3.8001,0,
codex-lang-js,facebook__zstd.1168da0,9.4654,1,2039,193,0.695914,25,2.9500,0,
codex-lang-js,facebookresearch__fasttext.1142dc4,42.9487,1,312,134,0.899955,30,4.3113,0,
codex-lang-js,ffmpeg__ffmpeg.360a402,5.9653,1,3051,182,1.189719,46,4.5562,0,
codex-lang-js,filosottile__age.706dfc1,35.3550,1,676,239,1.204352,29,4.1188,0,
codex-lang-js,foriequal0__git-trim.07c2f50,34.5776,1,509,176,1.717772,50,6.2485,0,
codex-lang-js,gabotechs__dep-tree.60a95a2,19.1294,1,873,167,1.129938,31,3.9797,0,
codex-lang-js,ggreer__the_silver_searcher.a61f178,39.4240,1,1007,397,1.217698,36,5.2397,0,
codex-lang-js,git-bahn__git-graph.87b4473,55.2817,1,568,314,1.267193,41,4.6420,0,
codex-lang-js,go-critic__go-critic.9aea378,0.6085,1,493,3,0.388344,22,1.5450,0,
codex-lang-js,google__brotli.b3dc9cc,0.2262,1,442,1,1.014945,49,4.2633,0,
codex-lang-js,gromacs__gromacs.665ea4c,2.0884,1,1245,26,1.264141,41,4.2804,0,
codex-lang-js,guumaster__hostctl.d6d9699,48.0569,1,1055,507,1.307497,110,4.3605,0,
codex-lang-js,hairyhenderson__gomplate.05eb3aa,17.1390,1,2929,502,1.412367,40,5.3802,0,
codex-lang-js,halitechallenge__halite.822cfb6,32.6087,1,276,90,0.793115,24,2.9889,0,
codex-lang-js,hatoo__oha.8dc6349,61.1543,1,901,551,1.038609,32,5.1863,0,
codex-lang-js,hooklift__gowsdl.2a06cec,67.5192,1,391,264,1.314108,35,4.5644,0,
codex-lang-js,hpjansson__chafa.dd4d4c1,3.0538,1,1932,59,1.048719,39,4.1688,0,
codex-lang-js,htop-dev__htop.523600b,79.3651,1,693,550,1.053298,31,3.3613,0,
codex-lang-js,hush-shell__hush.560c33a,6.0531,1,1206,73,1.409533,63,5.9580,0,
codex-lang-js,incu6us__goimports-reviser.81bd549,53.5019,1,514,275,1.205189,59,4.4231,0,
codex-lang-js,ip7z__7zip.839151e,15.9004,1,1044,166,0.989684,28,4.3954,0,
codex-lang-js,ismaelgv__rnr.fc0733b,70.0292,1,684,479,1.347051,55,5.5648,0,
codex-lang-js,isona__dirble.e2dea9f,56.2500,1,720,405,1.361255,47,4.9729,0,
codex-lang-js,ivanceras__svgbob.6d00ad9,33.0508,1,472,156,1.123762,37,4.6343,0,
codex-lang-js,jarun__nnn.cb2c535,20.4167,1,480,98,0.896905,30,2.7957,0,
codex-lang-js,jesseduffield__lazygit.1d0db51,22.8438,1,858,196,0.749599,27,2.5558,0,
codex-lang-js,jgm__pandoc.5caad90,0.1338,1,5230,7,1.119272,46,5.4827,0,
codex-lang-js,jhspetersson__fselect.c3559ca,3.0809,1,3116,96,2.075442,56,7.2642,0,
codex-lang-js,johanneskaufmann__html-to-markdown.3006818,55.3672,1,885,490,0.818354,26,4.9454,0,
codex-lang-js,johnkerl__miller.8d85b46,0.8126,1,14644,119,1.099964,33,4.5285,0,
codex-lang-js,jonas__tig.8334123,35.6018,1,1587,565,0.850685,58,3.2471,0,
codex-lang-js,jqlang__jq.b33a763,2.8802,1,6076,175,1.208729,37,5.5692,0,
codex-lang-js,jrnxf__thokr.09375ef,16.9265,1,449,76,0.827643,40,4.7267,0,
codex-lang-js,junegunn__fzf.b56d614,9.6133,1,1862,179,1.332122,41,4.8386,0,
codex-lang-js,kaushiksrini__parqeye.8072121,15.1767,1,481,73,1.767501,39,5.7098,0,
codex-lang-js,kisielk__errcheck.dacab89,11.4035,1,342,39,1.136234,33,5.1058,0,
codex-lang-js,konradsz__igrep.aa75630,44.9871,1,389,175,0.771565,35,3.5389,0,
codex-lang-js,ksxgithub__parallel-disk-usage.96978ed,38.4615,1,533,205,1.430250,57,7.4793,0,
codex-lang-js,kyoh86__richgo.313114f,24.5902,1,549,135,1.006729,34,4.1361,0,
codex-lang-js,kyoheiu__felix.95df390,58.4493,1,503,294,1.891717,53,8.2135,0,
codex-lang-js,lfos__calcurse.49180d5,18.5907,1,667,124,1.635705,50,6.3122,0,
codex-lang-js,lh3__seqtk.94e7070,30.5361,1,429,131,1.294941,36,5.3895,0,
